particle_id,x,y,mass
   0, 626670.15, 843302.33,    921.28
   1, 948755.10, 674107.25,   2465.58
   2, 582845.46, 739812.95,    378.32
   3, 217234.32, 435790.06,   1144.66
   4, 619969.69, 854307.48,    575.79
   5,  47224.63, 789730.57,   1407.57
   6, 377808.54, 663086.31,    822.87
   7, 568400.57, 387530.78,   1284.36
   8, 946731.35,  34455.11,   1180.22
   9, 657435.95, 120814.57,   1674.23
  10, 435258.30, 968063.69,     17.82
  11, 291133.42, 222479.74,     96.17
  12, 829608.47, 832176.36,    516.86
  13, 752461.80, 672220.73,   1372.05
  14, 325224.78, 912563.60,   1330.21
  15, 558573.00, 573815.05,    893.55
  16,  40757.73,  31242.75,    661.95
  17, 783478.53, 610147.12,     93.47
  18,  39847.59, 354364.03,   1921.71
  19, 522339.73, 966181.28,   1256.22
  20, 813947.87, 304016.12,    279.95
  21, 267641.02, 520241.22,    469.21
  22, 832241.86, 601963.81,   1065.40
  23, 788717.46, 359249.47,    300.54
  24, 196871.62, 679026.53,    892.00
  25, 667517.66, 144470.54,    473.39
  26, 305752.12, 553993.95,    989.56
  27, 995313.05, 389742.80,     78.31
  28, 270678.10, 451008.49,    447.82
  29, 605681.34,  29308.15,     95.24
  30, 980831.40, 526138.87,    890.20
  31, 978498.38, 592119.47,   1027.33
  32, 802135.28, 971368.72,    566.19
  33, 261428.38, 298405.50,    903.81
  34, 479268.10, 645380.71,   1094.44
  35, 458248.84, 497580.96,    158.14
  36,  51646.03, 581423.54,     28.44
  37, 744634.74, 286294.53,   1305.75
  38, 294611.40, 104230.95,    536.23
  39, 214229.78, 380163.98,   1440.49
  40, 362606.67,  43220.77,    681.33
  41, 434679.43, 760418.99,    248.57
  42,  41549.58, 692696.25,    954.83
  43, 747360.69, 487313.96,    882.06
  44, 133348.85, 639228.60,    693.55
  45, 402809.69, 867831.48,    878.05
  46, 284707.49, 444592.97,    426.76
  47, 187278.93, 266045.68,   1466.33
  48, 546820.52, 622396.61,    939.89
  49, 627465.46, 938726.83,     37.99
  50, 467312.40, 921312.27,   1338.15
  51, 793551.45, 245286.36,    390.38
  52, 165584.06, 282039.74,    676.92
  53, 219304.28, 774315.59,    434.13
  54, 703237.07, 971028.81,    318.73
  55, 104167.34, 238828.72,    655.07
  56, 390631.04, 794836.66,   1255.35
  57, 766604.34, 529030.41,     62.77
  58, 958395.41, 902506.04,     88.74
  59, 160488.15, 762676.96,    694.15
  60, 456913.76, 429285.06,    600.56
  61, 735402.18, 168036.90,    152.93
  62, 834912.16, 977356.94,    338.77
  63, 296169.30, 669147.75,    112.99
  64, 381153.14, 269378.54,     77.43
  65,  26277.88,  92739.26,   1138.65
  66, 761493.01, 178396.54,    220.75
  67, 178262.65,  90935.85,   1946.81
  68, 833086.58, 362493.52,    452.36
  69,  30919.76, 645157.20,     10.05
  70, 947944.49, 827613.61,   1185.12
  71, 234306.09, 572834.03,    945.15
  72,  87841.12, 247067.05,    810.35
  73, 990066.59, 495258.26,    598.00
  74, 404108.69, 403178.07,   1205.65
  75, 629595.05, 282355.45,    853.03
  76,  17848.45, 831300.60,     53.68
  77, 810004.38, 228858.40,    280.47
  78,  80047.82, 701753.67,    742.99
  79,  37179.73, 887362.48,    230.72
  80, 593770.96, 227412.54,    574.17
  81, 409420.81, 351460.57,    777.26
  82, 526225.00, 263215.13,    101.56
  83, 829557.50, 577862.99,    515.24
  84,  47758.20, 695512.22,    523.23
  85, 869142.07, 655373.72,    430.89
  86, 492679.39, 892770.68,    643.19
  87, 487686.01, 243149.43,    803.35
  88, 574067.08, 213706.01,    645.47
  89, 614410.98,  94825.92,    433.11
  90, 128133.75, 983511.61,    644.41
  91, 735225.17, 675172.54,    963.63
