particle_id,x,y,mass
   0, 619133.78, 859576.53,   1535.07
   1, 853662.22, 833585.38,   4139.68
   2, 642587.37, 795336.76,    378.32
   3, 239165.79, 397896.02,   8036.12
   4, 131783.26, 693901.55,   6665.34
   5, 484920.70, 573966.23,   1917.31
   6, 620704.05, 290394.01,   3357.02
   7, 963757.63, 273680.38,   1180.22
   8, 720485.45, 192399.59,   3049.66
   9, 800920.54, 998084.11,   3255.37
  10, 168202.13, 541384.31,   1561.59
  11, 993520.66, 671883.38,   1790.72
  12, 896587.62, 537843.36,   2766.56
  13, 425714.32, 804000.09,   3712.18
  14, 622866.34, 515221.24,   1833.45
  15, 187667.97, 151477.27,   3747.41
  16, 169765.11, 507295.45,   1921.71
  17, 628745.63, 259651.61,   3009.44
  18, 951715.32, 394761.29,     78.31
  19, 363769.46, 319348.30,    874.58
  20, 691719.33, 699532.43,   2515.53
  21, 765829.72, 862050.23,    904.96
  22, 389054.85, 418483.60,   2741.61
  23, 331187.79, 147746.88,   1217.55
  24, 703298.40, 429931.24,    944.83
  25, 715629.61, 887006.27,    318.73
  26, 214666.32, 384926.08,    112.99
  27, 390579.93, 447632.56,     77.43
  28, 408535.74, 185129.04,    904.91
  29, 143748.20, 862285.42,    644.41
