particle_id,x,y,mass
   0, 677443.24, 861487.89,   1535.07
   1, 742695.00, 952104.49,   4139.68
   2, 614247.69, 810698.71,    378.32
   3, 331058.80, 401711.12,  10777.73
   4, 143065.19, 635535.91,   6665.34
   5, 511693.05, 522167.56,   1917.31
   6, 656547.65, 211065.09,   3357.02
   7, 902992.56, 397946.29,   1258.53
   8, 785143.04, 256044.31,   3049.66
   9, 946954.73, 958953.48,   3255.37
  10, 102657.31, 659585.50,   1561.59
  11, 844463.81, 590714.15,   1790.72
  12, 925597.92, 451867.42,   2766.56
  13, 456297.06, 739597.52,   3712.18
  14, 655276.89, 432581.35,   1833.45
  15, 253458.10, 247042.14,   4652.32
  16, 285170.20, 699444.82,   1921.71
  17, 520885.80, 333594.92,   3009.44
  18, 254551.04, 281742.96,   2092.13
  19, 569371.40, 805999.76,   2515.53
  20, 782721.61, 851811.59,   1223.69
  21, 618448.48, 384434.36,    944.83
  22, 439075.71, 149593.81,    112.99
  23, 345379.80, 319440.96,     77.43
  24, 174249.26, 674495.67,    644.41
