particle_id,x,y,mass
   0, 634791.67, 856488.95,   1535.07
   1, 801407.75, 895379.42,   4139.68
   2, 653841.36, 848168.10,    378.32
   3, 283416.71, 393061.01,   8036.12
   4, 152012.58, 669896.61,   6665.34
   5, 500758.15, 549964.33,   1917.31
   6, 649807.03, 250310.21,   3357.02
   7, 937835.36, 334873.73,   1180.22
   8, 763017.49, 218924.61,   3049.66
   9, 880823.44, 987011.77,   3255.37
  10, 133750.67, 567125.08,   1561.59
  11, 929231.09, 632916.62,   1790.72
  12, 914400.70, 494425.94,   2766.56
  13, 439852.82, 775758.57,   3712.18
  14, 642280.40, 482372.98,   1833.45
  15, 224185.47, 191970.36,   3747.41
  16, 158681.18, 610656.66,   1921.71
  17, 560464.54, 294545.59,   3009.44
  18, 932810.46, 383038.00,     78.31
  19, 360938.52, 358175.58,    874.58
  20, 630370.00, 748297.35,   2515.53
  21, 765018.23, 836493.46,    904.96
  22, 345244.50, 417139.11,   2741.61
  23, 317281.23, 206822.33,   1217.55
  24, 668811.58, 405564.57,    944.83
  25, 729536.12, 871449.79,    318.73
  26, 336921.08, 251273.65,    112.99
  27, 406493.67, 380426.29,     77.43
  28, 272488.10, 206355.57,    904.91
  29, 157011.19, 791155.07,    644.41
