particle_id,x,y,mass
   0, 699018.87, 867774.87,   1535.07
   1, 712582.07, 975319.87,   4139.68
   2, 591463.47, 774711.33,    378.32
   3, 344422.53, 407187.65,  10777.73
   4, 158658.49, 631572.07,   6665.34
   5, 513061.13, 502417.68,   1917.31
   6, 657520.62, 195926.32,   3357.02
   7, 891945.00, 442290.11,   1258.53
   8, 788719.99, 276938.60,   3049.66
   9, 977113.80, 942071.37,   3255.37
  10,  11516.70, 668777.77,   1561.59
  11, 797722.80, 566587.33,   1790.72
  12, 921773.73, 423906.12,   2766.56
  13, 463395.40, 717037.74,   3712.18
  14, 653602.25, 398258.43,   1833.45
  15, 247535.33, 297329.12,   4652.32
  16, 377281.49, 715028.67,   1921.71
  17, 497339.80, 355583.10,   3009.44
  18, 268450.98, 229397.29,   2092.13
  19, 539097.05, 835507.55,   2515.53
  20, 791672.55, 867179.31,   1223.69
  21, 589189.53, 379395.80,    944.83
  22, 487414.58, 103865.47,    112.99
  23, 287963.54, 315231.45,     77.43
  24, 122954.44, 602903.56,    644.41
