particle_id,x,y,mass
   0, 746867.28, 898280.58,   1535.07
   1, 645624.48, 983692.62,   4139.68
   2, 506308.39, 684460.89,    378.32
   3, 374215.70, 410841.85,  10777.73
   4, 198609.22, 601681.60,   6665.34
   5, 490469.36, 432409.24,   1917.31
   6, 651303.06, 170211.42,   3357.02
   7, 916780.73, 508261.31,   1258.53
   8, 782308.46, 324363.92,   3049.66
   9, 957042.45, 901330.06,   3255.37
  10, 198563.24, 665262.13,   1561.59
  11, 685833.95, 504115.30,   1790.72
  12, 872476.44, 371498.41,   2766.56
  13, 459649.96, 684806.11,   3712.18
  14, 632448.54, 314805.27,   1833.45
  15, 245551.43, 409437.55,   4652.32
  16, 603189.35, 677869.70,   1921.71
  17, 403986.74, 421781.50,   3009.44
  18, 361215.90, 195709.14,   2092.13
  19, 471607.62, 885232.43,   2515.53
  20, 788923.12, 909895.60,   1223.69
  21, 500598.01, 377760.02,    944.83
  22, 595614.03,  14964.25,    112.99
  23, 116585.59, 564581.09,     77.43
  24,   2949.60, 590654.51,    644.41
