particle_id,x,y,mass
   0, 638799.05, 816531.65,    267.51
   1, 942836.22, 672503.35,   1680.75
   2, 581198.46, 741667.54,    378.32
   3, 211324.25, 444278.88,    896.02
   4, 606433.40, 868261.54,    575.79
   5, 988931.18, 673955.46,    143.14
   6, 633092.11, 845392.59,    653.77
   7,  53492.77, 787455.83,    651.41
   8, 385361.44, 657642.62,    247.27
   9, 581142.14, 402833.62,    225.62
  10, 941791.07,  50382.40,    372.32
  11, 656824.63, 108211.93,    759.65
  12, 428410.38, 980360.65,     17.82
  13, 935240.97,  71533.13,    807.90
  14, 292018.65, 217037.64,     96.17
  15, 828138.90, 833547.43,    516.86
  16, 773026.77, 676352.85,    446.81
  17, 317028.91, 909760.99,    469.13
  18, 556982.80, 573719.26,    893.55
  19,  40444.31,  23562.29,    661.95
  20, 773395.18, 602683.27,     93.47
  21,  30278.05, 351391.32,    881.60
  22, 528653.75, 986963.41,    541.65
  23, 758079.65, 667270.54,    925.24
  24, 817889.27, 300289.90,    279.95
  25, 248918.78, 526973.06,     73.25
  26, 518841.66, 955555.79,    714.56
  27, 831360.00, 593856.97,    617.21
  28, 786242.73, 364629.25,    300.54
  29, 194948.25, 681255.19,    116.94
  30, 665524.63, 172838.55,    473.39
  31, 312818.67, 556302.48,    989.56
  32, 995926.35, 387568.94,     78.31
  33, 272008.83, 458155.83,    447.82
  34, 603834.89,  22079.93,     95.24
  35, 979663.73, 520263.33,    203.60
  36, 982435.58, 590051.41,   1027.33
  37, 796523.44, 972770.33,    566.19
  38, 264337.15, 295858.31,    903.81
  39, 479198.90, 646777.04,   1094.44
  40, 460553.26, 504809.26,    158.14
  41,  68155.37, 370444.48,    296.66
  42, 367154.96, 674643.17,    575.60
  43, 987184.48, 511378.23,    686.60
  44,  49241.14, 576359.34,     28.44
  45, 740133.49, 289754.81,    602.53
  46,  34565.64, 798752.85,    756.16
  47, 831444.87, 624229.86,    448.19
  48, 292767.17, 104464.74,    536.23
  49, 217609.35, 381012.19,    746.86
  50, 364812.82,  42201.67,    257.84
  51, 438975.30, 759714.36,    248.57
  52, 329988.85, 918492.07,    861.07
  53,  27931.20, 682562.95,    954.83
  54,  36539.01, 361032.40,    743.45
  55, 753740.53, 477886.12,    135.78
  56, 133391.45, 632069.18,    693.55
  57, 400809.71, 871570.63,    878.05
  58, 272153.05, 512693.10,    395.96
  59, 304076.83, 437674.48,    426.76
  60, 182901.11, 233792.36,    893.89
  61, 192374.79, 358182.28,    595.03
  62, 542417.99, 630810.76,    939.89
  63, 627483.25, 943132.70,     37.99
  64, 572803.96, 390578.19,    583.59
  65, 457511.37, 917049.42,    904.80
  66, 794192.08, 243949.48,    390.38
  67, 159118.84, 280008.03,    676.92
  68, 224981.44, 777724.33,    434.13
  69, 701354.73, 973344.25,    318.73
  70, 100736.20, 234545.39,    655.07
  71, 386900.10, 804304.27,    442.43
  72, 765420.32, 535652.09,     62.77
  73, 960865.72, 909185.97,     88.74
  74, 158874.14, 764519.69,    694.15
  75, 463084.32, 434650.69,    600.56
  76, 733988.20, 164692.64,    152.93
  77, 843821.32, 981545.69,    338.77
  78, 294250.55, 674006.07,    112.99
  79, 977536.01, 685336.62,    641.68
  80, 380083.26, 264557.21,     77.43
  81,  21167.21,  97884.20,    962.72
  82, 765956.33, 176948.77,    205.88
  83, 557095.07, 377298.17,    475.15
  84, 188897.21, 681937.41,    775.06
  85, 193786.55,  76310.58,    976.26
  86, 838969.83, 365115.88,    452.36
  87,  24888.89, 627576.33,     10.05
  88, 952295.63, 825521.84,    882.39
  89, 230359.52, 576625.89,    945.15
  90, 465812.70, 950135.34,    433.35
  91,  67246.63, 251624.51,    810.35
  92, 995640.21, 480234.29,    598.00
  93, 244012.26, 381438.31,     98.59
  94, 155967.91, 102762.24,    970.55
  95, 359823.00,  34856.25,    423.49
  96, 401635.77, 402586.76,   1205.65
  97, 631398.52, 288233.56,    853.03
  98,   9969.66, 836881.35,     53.68
  99, 822549.13, 218923.01,    280.47
 100,  95015.97, 705188.33,    742.99
 101,  35468.67, 890599.56,    230.72
 102, 600440.84, 235558.43,    574.17
 103, 411001.86, 341570.26,    777.26
 104, 529635.24, 270979.19,    101.56
 105, 184674.74, 240076.74,    572.44
 106, 828748.54, 556417.17,    515.24
 107, 206851.30, 449454.55,    248.64
 108, 783966.03, 170225.91,     14.87
 109, 755176.60, 276097.69,    703.22
 110,  53150.37, 703165.74,    523.23
 111, 866963.71, 658487.93,    430.89
 112, 500569.66, 882971.07,    643.19
 113, 387938.67, 823881.34,    404.03
 114,  33530.79,  79150.38,    175.93
 115, 674962.15, 135159.06,    914.58
 116, 482896.52, 242764.95,    803.35
 117, 562551.35, 207170.54,    645.47
 118, 745624.90, 493091.35,    746.28
 119, 604509.27,  89274.52,    433.11
 120, 943778.49, 845059.52,    302.73
 121, 388906.15, 788118.80,    408.89
 122, 128443.16, 985141.61,    644.41
 123, 717442.28, 677706.46,    963.63
