particle_id,x,y,mass
   0, 680612.82, 862176.38,   1535.07
   1, 738178.51, 955874.53,   4139.68
   2, 611833.88, 804970.78,    378.32
   3, 333200.02, 402696.35,  10777.73
   4, 144794.74, 635191.59,   6665.34
   5, 512146.41, 519500.71,   1917.31
   6, 656866.30, 208585.37,   3357.02
   7, 900126.19, 403620.68,   1258.53
   8, 786009.04, 259116.70,   3049.66
   9, 951550.71, 956495.66,   3255.37
  10,  87671.52, 661550.71,   1561.59
  11, 837617.05, 587237.27,   1790.72
  12, 925897.11, 448146.18,   2766.56
  13, 457527.47, 736420.90,   3712.18
  14, 655486.29, 427772.43,   1833.45
  15, 255974.47, 253574.55,   4652.32
  16, 298896.15, 702014.06,   1921.71
  17, 517600.70, 336719.92,   3009.44
  18, 248099.03, 274490.16,   2092.13
  19, 564788.47, 810653.50,   2515.53
  20, 784372.45, 853806.22,   1223.69
  21, 614133.70, 383439.45,    944.83
  22, 446310.32, 142531.10,    112.99
  23, 337500.48, 317764.91,     77.43
  24, 174252.81, 661362.02,    644.41
