particle_id,x,y,mass
   0, 638877.23, 816233.36,    267.51
   1, 942814.17, 672492.78,   1680.75
   2, 581180.13, 741688.87,    378.32
   3, 211596.21, 443986.95,    896.02
   4, 606407.41, 868290.59,    575.79
   5, 989588.23, 673441.97,    143.14
   6, 633202.24, 845406.85,    653.77
   7,  53895.69, 787199.64,    651.41
   8, 385562.79, 657466.04,    247.27
   9, 581621.80, 403559.07,    225.62
  10, 941791.86,  50381.42,    372.32
  11, 656871.68, 108171.06,    759.65
  12, 428322.99, 980485.44,     17.82
  13, 935166.08,  71795.15,    807.90
  14, 292023.01, 216978.09,     96.17
  15, 828125.71, 833554.87,    516.86
  16, 773767.39, 676826.06,    446.81
  17, 316297.76, 909292.10,    469.13
  18, 556965.13, 573716.83,    893.55
  19,  40440.16,  23481.29,    661.95
  20, 773263.15, 602620.01,     93.47
  21,  29706.73, 350603.15,    881.60
  22, 528715.29, 987240.00,    541.65
  23, 757919.32, 667032.91,    925.24
  24, 817951.20, 300258.03,    279.95
  25, 248717.45, 527018.98,     73.25
  26, 518902.24, 955489.85,    714.56
  27, 831358.65, 593756.68,    617.21
  28, 786214.59, 364688.65,    300.54
  29, 196297.97, 681106.98,    116.94
  30, 665493.69, 173092.20,    473.39
  31, 312901.83, 556350.49,    989.56
  32, 995932.09, 387542.91,     78.31
  33, 272021.61, 458178.03,    447.82
  34, 603814.63,  22000.34,     95.24
  35, 978982.50, 520948.70,    203.60
  36, 982471.00, 590021.47,   1027.33
  37, 796467.29, 972784.62,    566.19
  38, 264363.16, 295830.35,    903.81
  39, 479200.74, 646794.16,   1094.44
  40, 460589.05, 504875.71,    158.14
  41,  68524.83, 370608.63,    296.66
  42, 367031.71, 674786.87,    575.60
  43, 987403.93, 511062.26,    686.60
  44,  49222.86, 576301.39,     28.44
  45, 739777.51, 290081.34,    602.53
  46,  34207.99, 798941.41,    756.16
  47, 831397.73, 624436.54,    448.19
  48, 292754.38, 104461.35,    536.23
  49, 217677.98, 381074.11,    746.86
  50, 365339.47,  42927.79,    257.84
  51, 439001.72, 759726.31,    248.57
  52, 330336.74, 918758.66,    861.07
  53,  27915.68, 682538.58,    954.83
  54,  36979.84, 361959.21,    743.45
  55, 754082.80, 477251.96,    135.78
  56, 133409.46, 631982.81,    693.55
  57, 400772.00, 871634.30,    878.05
  58, 272164.74, 512675.91,    395.96
  59, 304262.37, 437580.59,    426.76
  60, 182568.93, 232773.48,    893.89
  61, 192155.84, 358024.92,    595.03
  62, 542369.95, 630897.97,    939.89
  63, 627488.13, 943181.25,     37.99
  64, 572938.45, 390583.61,    583.59
  65, 457387.93, 916971.69,    904.80
  66, 794236.93, 243902.48,    390.38
  67, 159071.93, 279955.02,    676.92
  68, 225033.12, 777743.30,    434.13
  69, 701333.59, 973367.92,    318.73
  70, 100669.38, 234533.39,    655.07
  71, 386799.70, 804676.32,    442.43
  72, 765404.85, 535735.63,     62.77
  73, 960890.07, 909246.20,     88.74
  74, 158857.62, 764506.57,    694.15
  75, 463140.63, 434700.36,    600.56
  76, 733973.41, 164654.85,    152.93
  77, 843911.82, 981587.95,    338.77
  78, 294200.01, 674064.60,    112.99
  79, 977674.37, 685523.08,    641.68
  80, 380069.48, 264504.36,     77.43
  81,  21065.90,  98004.69,    962.72
  82, 765998.61, 176933.41,    205.88
  83, 556912.45, 377146.52,    475.15
  84, 188488.85, 681993.77,    775.06
  85, 193916.97,  76179.46,    976.26
  86, 839036.73, 365148.11,    452.36
  87,  24829.94, 627392.88,     10.05
  88, 952402.29, 825344.42,    882.39
  89, 230302.25, 576689.89,    945.15
  90, 465821.63, 950450.76,    433.35
  91,  67048.27, 251673.13,    810.35
  92, 995673.47, 480156.71,    598.00
  93, 244469.36, 381420.35,     98.59
  94, 155820.03, 102829.73,    970.55
  95, 359523.74,  34370.84,    423.49
  96, 401613.08, 402580.69,   1205.65
  97, 631419.98, 288316.89,    853.03
  98,   9909.22, 836898.36,     53.68
  99, 822690.11, 218812.23,    280.47
 100,  95184.35, 705224.62,    742.99
 101,  35451.60, 890621.94,    230.72
 102, 600499.03, 235643.43,    574.17
 103, 411019.31, 341483.78,    777.26
 104, 529656.70, 271098.22,    101.56
 105, 184698.63, 239926.96,    572.44
 106, 828740.71, 556206.63,    515.24
 107, 205549.42, 450933.64,    248.64
 108, 784190.96, 170095.12,     14.87
 109, 755502.71, 275781.96,    703.22
 110,  53139.66, 703123.74,    523.23
 111, 866970.86, 658546.21,    430.89
 112, 500644.22, 882877.03,    643.19
 113, 387888.57, 824291.76,    404.03
 114,  33837.89,  78706.46,    175.93
 115, 675145.19, 135251.30,    914.58
 116, 482828.25, 242773.70,    803.35
 117, 562439.96, 207112.20,    645.47
 118, 745562.42, 493212.22,    746.28
 119, 604404.18,  89220.15,    433.11
 120, 943560.69, 845619.27,    302.73
 121, 388926.89, 787645.41,    408.89
 122, 128446.31, 985155.78,    644.41
 123, 717363.40, 677715.86,    963.63
