particle_id,x,y,mass
   0, 630561.82, 858477.58,   1535.07
   1, 811117.19, 884984.07,   4139.68
   2, 654247.00, 836658.32,    378.32
   3, 274376.00, 393745.42,   8036.12
   4, 148109.23, 675105.45,   6665.34
   5, 498379.28, 553881.64,   1917.31
   6, 648176.86, 257989.46,   3357.02
   7, 942706.80, 324750.85,   1180.22
   8, 757457.27, 213533.93,   3049.66
   9, 868179.19, 990363.34,   3255.37
  10, 132889.90, 560852.85,   1561.59
  11, 942714.07, 639716.86,   1790.72
  12, 911725.60, 501393.31,   2766.56
  13, 437369.45, 780993.27,   3712.18
  14, 639083.06, 488704.68,   1833.45
  15, 216902.30, 184125.29,   3747.41
  16, 164743.61, 592254.15,   1921.71
  17, 567722.74, 287700.74,   3009.44
  18, 936300.94, 386111.44,     78.31
  19, 364196.19, 348422.71,    874.58
  20, 640450.14, 739635.64,   2515.53
  21, 762484.99, 838635.21,    904.96
  22, 355936.82, 418873.65,   2741.61
  23, 322110.66, 192694.94,   1217.55
  24, 675699.90, 409849.13,    944.83
  25, 724889.86, 875308.99,    318.73
  26, 316337.32, 269128.84,    112.99
  27, 408391.15, 393777.94,     77.43
  28, 295020.69, 206262.94,    904.91
  29, 154437.65, 805061.18,    644.41
