particle_id,x,y,mass
   0, 782140.97, 953309.04,   2758.76
   1, 560122.88, 916232.14,   4139.68
   2, 303409.93, 576732.49,    378.32
   3, 410797.87, 553830.04,  10777.73
   4, 306674.09, 539302.76,   6665.34
   5, 270745.72, 343109.76,   1917.31
   6, 629438.24, 160570.30,   3357.02
   7, 929678.97, 571700.68,   1258.53
   8, 789572.93, 363544.98,   3049.66
   9, 850630.37, 845027.61,   3255.37
  10, 456616.55, 485837.55,   1561.59
  11, 513162.10, 404738.22,   1790.72
  12, 728046.33, 327771.06,   2766.56
  13, 444750.05, 618066.75,   3712.18
  14, 594575.14, 188944.87,   1833.45
  15, 326805.60, 595387.27,   4652.32
  16, 866281.40, 570198.44,   1921.71
  17, 362491.39, 167472.58,   3009.44
  18, 492539.82, 204518.01,   2092.13
  19, 389297.07, 929872.86,   2515.53
  20, 388268.68, 459908.67,    944.83
  21, 736898.74, 101319.90,    112.99
  22,  12684.99, 993384.43,     77.43
  23, 143738.51, 578098.45,    644.41
