particle_id,x,y,mass
   0, 625229.78, 844888.19,    921.28
   1, 948368.77, 674079.04,   2465.58
   2, 583002.99, 739703.86,    378.32
   3, 217768.81, 434952.73,   1144.66
   4, 621956.03, 851848.98,    575.79
   5,  47390.08, 789391.92,   1407.57
   6, 377969.91, 662790.51,    822.87
   7, 568264.02, 387296.77,   1284.36
   8, 947488.16,  32026.49,   1180.22
   9, 656752.24, 120815.59,   1674.23
  10, 435932.04, 966894.76,     17.82
  11, 290983.00, 222980.46,     96.17
  12, 829744.02, 832026.50,    516.86
  13, 750510.28, 672398.52,   1372.05
  14, 325446.43, 912458.81,   1330.21
  15, 558682.73, 573946.40,    893.55
  16,  40775.53,  31817.09,    661.95
  17, 784415.29, 610896.06,     93.47
  18,  40134.29, 354276.43,   1921.71
  19, 522226.65, 965790.99,   1256.22
  20, 813682.51, 304385.94,    279.95
  21, 267764.77, 520438.64,    469.21
  22, 832302.03, 601569.93,   1065.40
  23, 788936.34, 358758.27,    300.54
  24, 196890.98, 678835.43,    892.00
  25, 667287.67, 141282.63,    473.39
  26, 305103.71, 553830.43,    989.56
  27, 995251.10, 389917.46,     78.31
  28, 270910.74, 450016.68,    447.82
  29, 605867.67,  29977.93,     95.24
  30, 980677.74, 526980.44,    890.20
  31, 978124.92, 592298.46,   1027.33
  32, 802691.13, 971242.54,    566.19
  33, 261107.55, 298563.46,    903.81
  34, 479283.55, 645268.17,   1094.44
  35, 458097.56, 496880.60,    158.14
  36,  51888.12, 581856.07,     28.44
  37, 744523.73, 286445.04,   1305.75
  38, 294799.58, 104197.27,    536.23
  39, 214798.13, 381015.82,   1440.49
  40, 362505.79,  43445.64,    681.33
  41, 434156.43, 760627.52,    248.57
  42,  43013.01, 693518.66,   1478.06
  43, 747239.82, 487314.20,    882.06
  44, 133411.53, 639827.59,    693.55
  45, 402968.71, 867711.65,    878.05
  46, 282489.46, 445317.52,    426.76
  47, 187179.16, 268349.91,   1466.33
  48, 547218.88, 621603.15,    939.89
  49, 627460.67, 938311.04,     37.99
  50, 468055.52, 920813.04,   1338.15
  51, 793594.29, 245323.08,    390.38
  52, 166837.82, 281548.55,    676.92
  53, 218748.28, 773940.66,    434.13
  54, 703384.87, 970802.89,    318.73
  55, 103574.92, 239718.07,    655.07
  56, 390886.07, 794271.73,   1255.35
  57, 766621.76, 528438.52,     62.77
  58, 958159.77, 901843.51,     88.74
  59, 160619.54, 762402.77,    694.15
  60, 456323.67, 428786.65,    600.56
  61, 735507.78, 168297.03,    152.93
  62, 834008.44, 976951.87,    338.77
  63, 296251.48, 668732.20,    112.99
  64, 381232.32, 269793.50,     77.43
  65,  26596.25,  92461.14,   1138.65
  66, 760949.47, 178513.67,    220.75
  67, 178355.69,  91161.23,   1946.81
  68, 832559.78, 362256.82,    452.36
  69,  31509.90, 646774.73,     10.05
  70, 947704.82, 827418.04,   1185.12
  71, 234568.65, 572563.47,    945.15
  72,  90107.63, 246465.83,    810.35
  73, 989611.61, 496469.45,    598.00
  74, 404374.33, 403234.02,   1205.65
  75, 629483.82, 281917.70,    853.03
  76,  18700.48, 830554.28,     53.68
  77, 808818.41, 229809.55,    280.47
  78,  78730.47, 701462.58,    742.99
  79,  37342.37, 887005.53,    230.72
  80, 592941.42, 226535.39,    574.17
  81, 409307.62, 352223.73,    777.26
  82, 525862.70, 262597.52,    101.56
  83, 829693.96, 580276.99,    515.24
  84, 869358.78, 655126.25,    430.89
  85, 491863.87, 893870.66,    643.19
  86, 488110.45, 243222.49,    803.35
  87, 575337.85, 214444.79,    645.47
  88, 615417.29,  95441.92,    433.11
  89, 128106.37, 983348.19,    644.41
  90, 738219.55, 674715.37,    963.63
