particle_id,x,y,mass
   0, 638913.24, 816095.88,    267.51
   1, 942803.98, 672488.00,   1680.75
   2, 581171.70, 741698.73,    378.32
   3, 211706.49, 443869.94,    896.02
   4, 606395.45, 868303.98,    575.79
   5, 989881.36, 673209.18,    143.14
   6, 633253.30, 845413.28,    653.77
   7,  54078.95, 787083.02,    651.41
   8, 385655.18, 657385.24,    247.27
   9, 581838.57, 403888.15,    225.62
  10, 941792.22,  50380.95,    372.32
  11, 656893.44, 108152.17,    759.65
  12, 428282.44, 980543.00,     17.82
  13, 935131.63,  71915.76,    807.90
  14, 292025.00, 216950.50,     96.17
  15, 828119.75, 833558.13,    516.86
  16, 774101.43, 677040.80,    446.81
  17, 315970.24, 909082.35,    469.13
  18, 556957.01, 573715.71,    893.55
  19,  40438.23,  23443.83,    661.95
  20, 773201.64, 602590.49,     93.47
  21,  29456.85, 350260.15,    881.60
  22, 528743.57, 987367.54,    541.65
  23, 757849.37, 666925.38,    925.24
  24, 817979.88, 300243.33,    279.95
  25, 248624.22, 527040.46,     73.25
  26, 518930.45, 955459.59,    714.56
  27, 831358.43, 593710.83,    617.21
  28, 786201.61, 364716.18,    300.54
  29, 196787.28, 681053.70,    116.94
  30, 665479.33, 173209.28,    473.39
  31, 312940.34, 556373.11,    989.56
  32, 995934.72, 387530.84,     78.31
  33, 272027.66, 458188.28,    447.82
  34, 603805.23,  21963.48,     95.24
  35, 978680.65, 521249.74,    203.60
  36, 982486.97, 590008.69,   1027.33
  37, 796441.38, 972791.16,    566.19
  38, 264375.19, 295817.41,    903.81
  39, 479201.63, 646802.10,   1094.44
  40, 460605.51, 504906.23,    158.14
  41,  68695.35, 370683.79,    296.66
  42, 366975.08, 674853.04,    575.60
  43, 987501.38, 510921.25,    686.60
  44,  49214.28, 576274.45,     28.44
  45, 739616.16, 290229.47,    602.53
  46,  34045.23, 799026.99,    756.16
  47, 831376.19, 624532.11,    448.19
  48, 292748.45, 104459.78,    536.23
  49, 217709.14, 381102.12,    746.86
  50, 365569.39,  43243.47,    257.84
  51, 439013.94, 759731.84,    248.57
  52, 330491.84, 918878.08,    861.07
  53,  27908.48, 682527.29,    954.83
  54,  37166.76, 362362.67,    743.45
  55, 754238.01, 476964.72,    135.78
  56, 133416.81, 631941.88,    693.55
  57, 400754.59, 871663.91,    878.05
  58, 272170.13, 512668.04,    395.96
  59, 304348.15, 437537.21,    426.76
  60, 182403.38, 232267.37,    893.89
  61, 192054.86, 357952.48,    595.03
  62, 542347.77, 630938.31,    939.89
  63, 627490.43, 943203.66,     37.99
  64, 573001.32, 390587.31,    583.59
  65, 457330.93, 916936.00,    904.80
  66, 794257.88, 243880.58,    390.38
  67, 159050.21, 279930.47,    676.92
  68, 225057.05, 777752.07,    434.13
  69, 701323.85, 973378.81,    318.73
  70, 100638.42, 234527.93,    655.07
  71, 386753.50, 804843.40,    442.43
  72, 765397.81, 535774.38,     62.77
  73, 960901.32, 909273.86,     88.74
  74, 158850.02, 764500.50,    694.15
  75, 463165.97, 434722.93,    600.56
  76, 733966.57, 164637.35,    152.93
  77, 843953.67, 981607.42,    338.77
  78, 294176.63, 674091.67,    112.99
  79, 977731.10, 685605.34,    641.68
  80, 380063.07, 264479.88,     77.43
  81,  21019.38,  98059.83,    962.72
  82, 766018.17, 176926.28,    205.88
  83, 556823.55, 377072.91,    475.15
  84, 188310.91, 682018.61,    775.06
  85, 193977.13,  76118.88,    976.26
  86, 839067.71, 365163.10,    452.36
  87,  24802.39, 627307.94,     10.05
  88, 952451.02, 825263.30,    882.39
  89, 230275.78, 576719.50,    945.15
  90, 465825.66, 950596.00,    433.35
  91,  66956.61, 251695.57,    810.35
  92, 995688.74, 480121.19,    598.00
  93, 244679.05, 381411.22,     98.59
  94, 155751.79, 102860.77,    970.55
  95, 359393.64,  34158.57,    423.49
  96, 401602.65, 402577.90,   1205.65
  97, 631429.73, 288355.65,    853.03
  98,   9881.23, 836906.16,     53.68
  99, 822755.34, 218760.97,    280.47
 100,  95262.18, 705241.37,    742.99
 101,  35443.70, 890632.28,    230.72
 102, 600525.85, 235682.72,    574.17
 103, 411027.20, 341445.00,    777.26
 104, 529666.59, 271153.29,    101.56
 105, 184709.66, 239857.68,    572.44
 106, 828737.23, 556109.92,    515.24
 107, 205002.47, 451553.11,    248.64
 108, 784294.58, 170034.45,     14.87
 109, 755650.75, 275638.39,    703.22
 110,  53134.68, 703104.27,    523.23
 111, 866976.81, 658574.67,    430.89
 112, 500678.70, 882833.59,    643.19
 113, 387865.41, 824480.66,    404.03
 114,  33977.99,  78504.36,    175.93
 115, 675229.76, 135293.85,    914.58
 116, 482796.65, 242777.75,    803.35
 117, 562388.47, 207085.24,    645.47
 118, 745534.21, 493267.12,    746.28
 119, 604355.57,  89195.00,    433.11
 120, 943461.67, 845873.86,    302.73
 121, 388935.95, 787431.12,    408.89
 122, 128447.76, 985162.34,    644.41
 123, 717327.16, 677720.24,    963.63
