particle_id,x,y,mass
   0, 619825.46, 859796.12,   1535.07
   1, 849942.81, 838535.41,   4139.68
   2, 643967.42, 798533.06,    378.32
   3, 242171.44, 397526.29,   8036.12
   4, 133173.60, 692378.41,   6665.34
   5, 486261.21, 571996.88,   1917.31
   6, 625673.81, 290144.65,   3357.02
   7, 961904.00, 278762.18,   1180.22
   8, 724793.32, 193984.70,   3049.66
   9, 807690.40, 997888.66,   3255.37
  10, 161606.06, 545072.93,   1561.59
  11, 999594.64, 668771.15,   1790.72
  12, 898206.90, 534128.10,   2766.56
  13, 426849.46, 801968.80,   3712.18
  14, 624454.84, 512899.98,   1833.45
  15, 190175.08, 154272.61,   3747.41
  16, 171079.30, 514119.38,   1921.71
  17, 619933.13, 259287.49,   3009.44
  18, 950344.33, 394238.40,     78.31
  19, 364585.22, 321166.24,    874.58
  20, 686581.32, 703295.77,   2515.53
  21, 764404.02, 859392.44,    904.96
  22, 386657.40, 418756.82,   2741.61
  23, 330371.77, 150982.04,   1217.55
  24, 701086.87, 428107.92,    944.83
  25, 715996.16, 886206.33,    318.73
  26, 222054.80, 367638.89,    112.99
  27, 396022.31, 445984.32,     77.43
  28, 398089.44, 187709.65,    904.91
  29, 144649.65, 857414.50,    644.41
