particle_id,x,y,mass
   0, 628946.23, 859096.40,   1535.07
   1, 815530.35, 880137.99,   4139.68
   2, 653702.63, 831886.99,    378.32
   3, 270507.40, 394106.52,   8036.12
   4, 146377.77, 677286.48,   6665.34
   5, 497219.09, 555715.80,   1917.31
   6, 647258.99, 261638.41,   3357.02
   7, 944883.55, 320061.38,   1180.22
   8, 754668.78, 211148.53,   3049.66
   9, 862169.71, 991702.11,   3255.37
  10, 133077.90, 558637.16,   1561.59
  11, 948897.66, 642833.06,   1790.72
  12, 910442.16, 504657.30,   2766.56
  13, 436245.53, 783348.37,   3712.18
  14, 637583.99, 491500.15,   1833.45
  15, 213761.48, 180672.54,   3747.41
  16, 167179.17, 583937.00,   1921.71
  17, 571333.83, 284448.76,   3009.44
  18, 937869.64, 387343.89,     78.31
  19, 365156.31, 344497.01,    874.58
  20, 645105.06, 735700.97,   2515.53
  21, 761624.82, 840077.77,    904.96
  22, 360185.07, 419323.01,   2741.61
  23, 323592.33, 186533.21,   1217.55
  24, 678740.69, 411831.23,    944.83
  25, 723164.09, 876941.52,    318.73
  26, 306580.36, 277431.82,    112.99
  27, 408858.56, 399888.59,     77.43
  28, 305802.02, 205973.19,    904.91
  29, 153296.12, 811186.36,    644.41
