particle_id,x,y,mass
   0, 685826.61, 863461.39,   1535.07
   1, 730893.40, 961737.49,   4139.68
   2, 607030.90, 795908.19,    378.32
   3, 336560.34, 404168.60,  10777.73
   4, 147723.74, 634942.10,   6665.34
   5, 512708.23, 514993.49,   1917.31
   6, 657247.86, 204744.29,   3357.02
   7, 895844.06, 413537.39,   1258.53
   8, 787155.96, 264119.79,   3049.66
   9, 958909.33, 952475.29,   3255.37
  10,  64931.07, 664034.62,   1561.59
  11, 826454.79, 581534.07,   1790.72
  12, 925995.88, 441770.51,   2766.56
  13, 459415.59, 731149.20,   3712.18
  14, 655495.49, 419733.68,   1833.45
  15, 257401.35, 267541.92,   4652.32
  16, 321025.28, 705971.05,   1921.71
  17, 512144.78, 341880.04,   3009.44
  18, 244218.87, 256372.01,   2092.13
  19, 557457.63, 818028.68,   2515.53
  20, 786813.66, 857284.14,   1223.69
  21, 607122.19, 382047.61,    944.83
  22, 457980.87, 131298.48,    112.99
  23, 324284.11, 316100.76,     77.43
  24, 170655.74, 637480.44,    644.41
