particle_id,x,y,mass
   0, 688311.90, 864146.84,   1535.07
   1, 727430.14, 964430.32,   4139.68
   2, 604412.39, 791724.38,    378.32
   3, 338114.06, 404814.69,  10777.73
   4, 149446.15, 634886.00,   6665.34
   5, 512896.64, 512756.44,   1917.31
   6, 657373.59, 202985.47,   3357.02
   7, 894118.87, 418654.73,   1258.53
   8, 787595.13, 266518.37,   3049.66
   9, 962384.64, 950539.78,   3255.37
  10,  54504.44, 665053.80,   1561.59
  11, 821095.07, 578777.72,   1790.72
  12, 925797.72, 438548.30,   2766.56
  13, 460264.24, 728576.56,   3712.18
  14, 655350.63, 415799.20,   1833.45
  15, 255655.91, 273972.05,   4652.32
  16, 331569.04, 707778.89,   1921.71
  17, 509473.36, 344388.26,   3009.44
  18, 248065.24, 248753.87,   2092.13
  19, 553986.58, 821459.72,   2515.53
  20, 787875.54, 859038.97,   1223.69
  21, 603768.56, 381466.06,    944.83
  22, 463535.37, 126022.90,    112.99
  23, 317793.04, 315679.58,     77.43
  24, 165152.74, 625361.26,    644.41
