particle_id,x,y,mass
   0, 615919.31, 856535.15,   1535.07
   1, 879117.01, 797123.45,   4139.68
   2, 632458.83, 775841.13,    378.32
   3, 217084.36, 402725.79,   8036.12
   4, 123060.60, 703446.19,   6665.34
   5, 475169.75, 588431.62,   1917.31
   6, 599936.13, 326719.32,   1284.36
   7, 976359.83, 235971.52,   1180.22
   8, 684463.91, 185743.60,   3049.66
   9, 750475.30, 996631.14,   3255.37
  10, 217745.43, 500662.73,   1561.59
  11, 945405.50, 695256.47,   1790.72
  12, 883961.74, 566663.82,   2766.56
  13, 417331.38, 817371.26,   3712.18
  14, 611536.24, 531381.85,   1833.45
  15, 157676.84, 124370.96,   1800.60
  16, 169970.63, 464802.14,   1921.71
  17, 674560.35, 276916.20,   3009.44
  18, 961061.95, 397380.40,     78.31
  19, 354777.73, 311475.39,    874.58
  20, 730155.01, 672713.58,   2515.53
  21, 779455.69, 881735.30,    904.96
  22, 402772.03, 416830.85,   2741.61
  23, 336106.04, 127215.64,   1217.55
  24, 716763.23, 442945.69,    944.83
  25, 714401.35, 892713.34,    318.73
  26, 247405.18, 480313.20,    112.99
  27, 360712.19, 423639.79,     77.43
  28, 180255.41, 146132.93,   1946.81
  29, 612680.34, 232032.16,   2072.66
  30, 484216.70, 168474.92,    904.91
  31, 138090.25, 893917.48,    644.41
