particle_id,x,y,mass
   0, 774913.67, 930791.58,   2758.76
   1, 600170.54, 950362.53,   4139.68
   2, 394453.22, 633499.80,    378.32
   3, 399472.31, 481175.56,  10777.73
   4, 236169.73, 577776.46,   6665.34
   5, 393660.98, 368247.82,   1917.31
   6, 642089.47, 160220.80,   3357.02
   7, 927158.33, 541948.58,   1258.53
   8, 778110.38, 359840.71,   3049.66
   9, 904807.63, 871047.49,   3255.37
  10, 356446.48, 599320.38,   1561.59
  11, 599335.28, 453050.30,   1790.72
  12, 812827.09, 332666.19,   2766.56
  13, 458982.33, 660902.92,   3712.18
  14, 611216.56, 253003.93,   1833.45
  15, 284733.97, 501584.50,   4652.32
  16, 743570.61, 622838.20,   1921.71
  17, 358512.40, 285201.98,   3009.44
  18, 429322.13, 195807.22,   2092.13
  19, 425446.95, 910182.21,   2515.53
  20, 441161.63, 410595.25,    944.83
  21, 671956.05,  40414.14,    112.99
  22,  44813.47, 792712.02,     77.43
  23,  67853.10, 584674.10,    644.41
