particle_id,x,y,mass
   0, 763661.43, 910551.57,   1535.07
   1, 628489.35, 972012.14,   4139.68
   2, 468753.72, 651717.04,    378.32
   3, 386900.50, 431965.84,  10777.73
   4, 210598.72, 593977.89,   6665.34
   5, 471234.01, 405276.01,   1917.31
   6, 648128.90, 165735.69,   3357.02
   7, 921537.14, 521024.42,   1258.53
   8, 778987.07, 337465.82,   3049.66
   9, 938317.45, 890082.46,   3255.37
  10, 260904.23, 646756.59,   1561.59
  11, 654394.88, 485393.17,   1790.72
  12, 854484.16, 357244.16,   2766.56
  13, 459788.61, 678444.90,   3712.18
  14, 624587.36, 291959.92,   1833.45
  15, 256129.31, 442965.26,   4652.32
  16, 656391.95, 657783.57,   1921.71
  17, 361621.55, 377255.92,   3009.44
  18, 386466.73, 194080.02,   2092.13
  19, 453746.83, 895015.48,   2515.53
  20, 777566.52, 919650.69,   1223.69
  21, 465358.34, 386272.99,    944.83
  22, 624256.97,   4769.72,    112.99
  23,  87562.96, 650996.15,     77.43
  24,  21460.34, 588536.11,    644.41
