particle_id,x,y,mass
   0, 704054.06, 869892.90,   1535.07
   1, 705677.78, 980067.44,   4139.68
   2, 584753.34, 767198.41,    378.32
   3, 347217.86, 408042.48,  10777.73
   4, 162720.17, 629112.46,   6665.34
   5, 512748.01, 497160.95,   1917.31
   6, 657390.10, 192882.88,   3357.02
   7, 893934.51, 452239.04,   1258.53
   8, 788847.36, 281827.51,   3049.66
   9, 983845.11, 938057.67,   3255.37
  10,   7624.45, 670242.94,   1561.59
  11, 786681.78, 560718.49,   1790.72
  12, 918099.84, 417534.06,   2766.56
  13, 464410.36, 711393.54,   3712.18
  14, 652267.01, 389868.05,   1833.45
  15, 244544.33, 307922.96,   4652.32
  16, 399052.14, 718083.36,   1921.71
  17, 491251.55, 361039.44,   3009.44
  18, 277859.53, 223171.22,   2092.13
  19, 532181.97, 841637.50,   2515.53
  20, 792996.36, 871232.36,   1223.69
  21, 582224.34, 378569.37,    944.83
  22, 498494.15,  93876.43,    112.99
  23, 271844.94, 314816.38,     77.43
  24, 106670.53, 600099.13,    644.41
