particle_id,x,y,mass
   0, 616667.65, 846222.03,   1535.07
   1, 935453.01, 702552.74,   2465.58
   2, 615055.92, 749366.19,    378.32
   3, 194765.12, 399432.38,   5632.21
   4, 111946.06, 715726.56,   6434.62
   5, 420162.45, 619446.37,    822.87
   6, 578684.50, 356863.33,   1284.36
   7, 998350.04, 156298.98,   1180.22
   8, 620990.62, 147591.69,   2675.98
   9, 641784.60, 977862.18,   3255.37
  10, 181089.35, 387719.22,     96.17
  11, 883295.81, 773223.31,    516.86
  12, 842799.55, 643175.80,   2766.56
  13, 370069.36, 871076.23,   1330.21
  14, 590734.92, 559511.69,   1833.45
  15,  91311.69,  90315.77,   1800.60
  16, 878464.08, 709799.42,   1674.10
  17, 122714.99, 355484.36,   1921.71
  18, 728626.91, 291938.26,   3009.44
  19, 237656.62, 501994.80,   2403.91
  20, 976937.52, 398681.00,     78.31
  21, 328778.10, 322743.80,    874.58
  22, 830264.79, 618905.12,   2515.53
  23, 803077.99, 921550.79,    904.96
  24, 487776.00, 614725.83,   1094.44
  25, 419380.33, 412871.61,   2741.61
  26, 338399.05,  98053.84,   1217.55
  27, 418521.57, 786740.15,   1503.92
  28, 732223.30, 466385.18,    944.83
  29, 426506.73, 865350.59,    878.05
  30, 721007.68, 915568.09,    318.73
  31, 238752.34, 346209.33,   1465.42
  32, 882087.09, 766902.10,   1273.86
  33, 620517.74, 125178.44,    373.68
  34, 282935.09, 573190.65,    112.99
  35, 371371.82, 348102.03,     77.43
  36, 189368.31, 125920.16,   1946.81
  37, 613899.61, 211972.76,   2072.66
  38,  82750.20, 777861.29,    230.72
  39, 628970.14, 202382.86,    904.91
  40, 130537.24, 940987.62,    644.41
