particle_id,x,y,mass
   0, 693024.37, 865601.22,   1535.07
   1, 720863.95, 969370.76,   4139.68
   2, 598984.38, 784027.42,    378.32
   3, 340977.63, 405944.54,  10777.73
   4, 153537.41, 634018.00,   6665.34
   5, 513103.95, 508336.59,   1917.31
   6, 657516.28, 199766.70,   3357.02
   7, 891915.74, 429026.37,   1258.53
   8, 788243.49, 271102.36,   3049.66
   9, 968936.01, 946826.36,   3255.37
  10,  35195.69, 666809.75,   1561.59
  11, 810833.28, 573462.40,   1790.72
  12, 924743.88, 432122.12,   2766.56
  13, 461766.89, 723575.09,   3712.18
  14, 654802.58, 408159.75,   1833.45
  15, 251848.61, 284639.04,   4652.32
  16, 351660.87, 711086.23,   1921.71
  17, 504250.90, 349250.30,   3009.44
  18, 257038.26, 238656.59,   2092.13
  19, 547406.36, 827813.25,   2515.53
  20, 789709.46, 862526.29,   1223.69
  21, 597365.87, 380477.69,    944.83
  22, 474088.05, 116125.93,    112.99
  23, 305075.34, 315331.91,     77.43
  24, 146102.82, 609772.99,    644.41
