particle_id,x,y,mass
   0, 623614.37, 845863.71,   1497.08
   1, 944406.80, 673859.73,   2465.58
   2, 584982.49, 738992.73,    378.32
   3, 223660.32, 424150.30,   1144.66
   4,  49285.69, 785039.03,   1407.57
   5, 379747.45, 659696.28,    822.87
   6, 567299.10, 385103.89,   1284.36
   7, 954264.97,  10203.65,   1180.22
   8, 651880.10, 119503.66,   2147.62
   9, 444435.85, 953516.70,     17.82
  10, 288983.25, 228608.53,     96.17
  11, 831340.44, 830398.32,    516.86
  12, 748790.47, 671855.11,   2335.67
  13, 327867.62, 911229.71,   1330.21
  14, 559506.05, 577471.50,    893.55
  15,  41010.08,  38234.37,    661.95
  16, 795695.77, 618622.35,     93.47
  17,  43386.65, 353461.83,   1921.71
  18, 521586.13, 961808.76,   1256.22
  19, 811002.72, 308686.44,    279.95
  20, 269543.07, 523918.77,    469.21
  21, 833280.47, 601674.31,   1580.64
  22, 791551.36, 353268.01,    300.54
  23, 196259.86, 676828.90,    892.00
  24, 297109.70, 551541.29,    989.56
  25, 994533.53, 391586.80,     78.31
  26, 262929.65, 445588.31,    874.58
  27, 608192.59,  37673.26,     95.24
  28, 979232.02, 535213.09,    890.20
  29, 973920.75, 594392.36,   1027.33
  30, 810415.95, 970095.48,    566.19
  31, 256980.75, 299976.60,    903.81
  32, 479531.40, 644101.77,   1094.44
  33, 456470.59, 488955.80,    158.14
  34,  54637.24, 586620.90,     28.44
  35, 743283.92, 287999.31,   1305.75
  36, 296961.88, 103798.15,    536.23
  37, 220356.01, 390618.84,   1440.49
  38, 361457.59,  45937.30,    681.33
  39, 427452.39, 763860.97,    248.57
  40,  55794.67, 698734.96,   2221.05
  41, 746085.38, 487139.16,    882.06
  42, 134164.69, 646213.31,    693.55
  43, 404895.65, 867430.79,    878.05
  44, 185874.58, 287066.23,   2143.25
  45, 551801.40, 612254.32,    939.89
  46, 627317.73, 933524.65,     37.99
  47, 477842.08, 914310.07,   1981.34
  48, 793713.46, 246062.04,    390.38
  49, 212299.60, 769501.93,    434.13
  50, 704848.39, 968211.51,    318.73
  51, 108426.93, 243656.98,   1465.42
  52, 393857.85, 789844.10,   1255.35
  53, 766293.12, 521530.47,     62.77
  54, 955514.66, 894296.71,     88.74
  55, 161951.88, 758979.79,    694.15
  56, 449257.36, 423227.24,    600.56
  57, 735110.55, 170110.80,    152.93
  58, 821168.40, 971941.53,    338.77
  59, 296827.90, 664205.05,    112.99
  60, 381949.83, 274203.27,     77.43
  61,  30311.57,  89231.41,   1138.65
  62, 754146.03, 179100.20,    220.75
  63, 179403.87,  93463.32,   1946.81
  64, 826560.76, 359509.82,    452.36
  65,  39185.47, 666332.00,     10.05
  66, 945144.07, 825083.92,   1185.12
  67, 237986.81, 569226.32,    945.15
  68, 985102.83, 508535.69,    598.00
  69, 407631.33, 403986.11,   1205.65
  70, 628386.41, 277349.37,    853.03
  71,  28719.68, 820816.69,     53.68
  72, 795862.98, 240466.31,    280.47
  73,  39164.70, 882905.85,    230.72
  74, 589421.40, 221265.56,   1219.63
  75, 408180.83, 358852.99,    777.26
  76, 521089.06, 255639.17,    101.56
  77, 872382.69, 652288.96,    430.89
  78, 493026.78, 244116.63,    803.35
  79, 629382.43, 104522.88,    433.11
  80, 127829.37, 981511.92,    644.41
