particle_id,x,y,mass
   0, 622347.03, 845125.34,   1497.08
   1, 930632.71, 672320.44,   2465.58
   2, 591942.24, 739118.09,    378.32
   3, 233614.62, 418057.86,   2585.15
   4,  56559.59, 764766.83,   1461.25
   5, 385766.14, 651781.91,    822.87
   6, 566793.43, 379616.41,   1284.36
   7, 968773.57,  36891.92,   1180.22
   8, 641570.45, 112102.58,   2580.74
   9, 498069.46, 900696.27,     17.82
  10, 279423.43, 249419.37,     96.17
  11, 836964.66, 824313.89,    516.86
  12, 758021.14, 667359.98,   2335.67
  13, 335748.98, 906561.88,   1330.21
  14, 563798.89, 586020.38,   1833.45
  15,  42931.54,  70915.75,   1800.60
  16, 840151.53, 627093.19,   1674.10
  17,  55411.98, 351621.90,   1921.71
  18, 522560.14, 950166.50,   1256.22
  19, 801395.92, 330483.93,    279.95
  20, 262484.94, 543821.16,   2403.91
  21, 806706.50, 338246.98,    752.90
  22, 187445.68, 672333.10,    892.00
  23, 991943.93, 394793.50,     78.31
  24, 238876.74, 395438.78,    874.58
  25, 619123.23,  67791.58,     95.24
  26, 971851.69, 559673.83,   1488.20
  27, 959093.41, 598377.63,   1027.33
  28, 812275.52, 961581.23,    904.96
  29, 230249.98, 306831.17,    903.81
  30, 480925.37, 640246.78,   1094.44
  31, 450532.00, 461659.52,    158.14
  32,  64331.66, 603155.48,     28.44
  33, 739903.22, 290560.95,   1305.75
  34, 304902.20, 102209.12,    536.23
  35, 358182.17,  54570.80,    681.33
  36, 406050.75, 778765.42,   1503.92
  37,  63374.65, 710705.24,   2231.10
  38, 743212.90, 485639.23,    882.06
  39, 137627.38, 667248.56,    693.55
  40, 413025.54, 871320.85,    878.05
  41, 201465.64, 321408.86,   2143.25
  42, 626224.99, 915714.95,     37.99
  43, 492368.24, 921534.33,   1981.34
  44, 779292.42, 258690.28,    670.85
  45, 182549.21, 750110.86,    434.13
  46, 708847.22, 959027.15,    318.73
  47, 137850.63, 252630.19,   1465.42
  48, 753523.08, 490589.29,     62.77
  49, 945433.52, 865955.58,     88.74
  50, 166926.89, 744769.62,    694.15
  51, 423817.59, 406458.22,   1806.21
  52, 723666.00, 171496.80,    373.68
  53, 296843.88, 649717.38,    112.99
  54, 382719.27, 288159.09,     77.43
  55, 182886.82, 100828.67,   1946.81
  56, 936322.04, 816125.29,   1185.12
  57, 622610.51, 259282.30,    853.03
  58,  45474.14, 868555.07,    230.72
  59, 599760.68, 219162.06,   1219.63
  60, 407413.06, 381366.36,    777.26
  61, 515171.07, 243692.31,    904.91
  62, 882529.38, 641788.03,    430.89
  63, 127113.64, 975243.97,    644.41
