particle_id,x,y,mass
   0, 695013.15, 866281.27,   1535.07
   1, 718104.54, 971384.68,   4139.68
   2, 596551.33, 780877.61,    378.32
   3, 342146.48, 406382.40,  10777.73
   4, 155289.33, 633299.01,   6665.34
   5, 513129.01, 506406.62,   1917.31
   6, 657539.70, 198459.30,   3357.02
   7, 891561.98, 433519.58,   1258.53
   8, 788444.62, 273042.44,   3049.66
   9, 971674.09, 945249.15,   3255.37
  10,  27226.07, 667493.40,   1561.59
  11, 806481.76, 571191.63,   1790.72
  12, 923964.18, 429354.26,   2766.56
  13, 462348.50, 721424.14,   3712.18
  14, 654464.29, 404886.80,   1833.45
  15, 250331.94, 288901.09,   4652.32
  16, 360160.84, 712430.30,   1921.71
  17, 501989.01, 351336.99,   3009.44
  18, 260862.29, 235280.70,   2092.13
  19, 544637.55, 830420.34,   2515.53
  20, 790408.29, 864048.85,   1223.69
  21, 594653.69, 380099.30,    944.83
  22, 478532.12, 112007.80,    112.99
  23, 299533.76, 315291.62,     77.43
  24, 137832.91, 606657.19,    644.41
