particle_id,x,y,mass
   0, 640421.27, 854088.47,   1535.07
   1, 792663.09, 904564.86,   4139.68
   2, 647844.19, 860015.84,    378.32
   3, 292658.16, 392696.08,   8036.12
   4, 155617.59, 664880.44,   6665.34
   5, 502769.47, 546437.06,   1917.31
   6, 651016.01, 243686.70,   3357.02
   7, 933248.16, 344021.17,   1180.22
   8, 767510.76, 224003.88,   3049.66
   9, 891721.25, 983550.53,   3255.37
  10, 135616.29, 574579.62,   1561.59
  11, 917040.72, 626844.32,   1790.72
  12, 916660.23, 488252.18,   2766.56
  13, 442129.08, 770900.07,   3712.18
  14, 645000.08, 476344.23,   1833.45
  15, 231694.03, 199591.45,   3747.41
  16, 152621.51, 629190.85,   1921.71
  17, 554401.88, 300496.21,   3009.44
  18, 929544.16, 379740.25,     78.31
  19, 356044.82, 368725.48,    874.58
  20, 621310.45, 756279.44,   2515.53
  21, 767925.06, 835801.33,    904.96
  22, 332976.73, 414074.07,   2741.61
  23, 311514.78, 219911.70,   1217.55
  24, 662247.96, 401793.26,    944.83
  25, 734981.24, 867845.80,    318.73
  26, 354341.07, 235077.06,    112.99
  27, 403056.49, 368570.57,     77.43
  28, 250975.30, 206077.00,    904.91
  29, 159433.25, 777830.75,    644.41
