particle_id,x,y,mass
   0, 682345.66, 862582.26,   1535.07
   1, 735748.54, 957860.11,   4139.68
   2, 610350.35, 801914.35,    378.32
   3, 334334.49, 403204.47,  10777.73
   4, 145723.74, 635068.97,   6665.34
   5, 512357.90, 518026.34,   1917.31
   6, 657011.45, 207282.59,   3357.02
   7, 898631.98, 406813.19,   1258.53
   8, 786425.55, 260779.09,   3049.66
   9, 954012.64, 955162.31,   3255.37
  10,  79935.55, 662446.70,   1561.59
  11, 833910.33, 585348.51,   1790.72
  12, 925991.74, 446075.80,   2766.56
  13, 458171.43, 734683.12,   3712.18
  14, 655535.56, 425128.50,   1833.45
  15, 257182.23, 257742.89,   4652.32
  16, 306274.90, 703358.39,   1921.71
  17, 515803.96, 338424.31,   3009.44
  18, 245084.23, 269371.66,   2092.13
  19, 562336.53, 813134.73,   2515.53
  20, 785217.55, 854932.28,   1223.69
  21, 611801.48, 382947.56,    944.83
  22, 450201.85, 138763.28,    112.99
  23, 333159.43, 317077.68,     77.43
  24, 173743.45, 653803.46,    644.41
