particle_id,x,y,mass
   0, 660044.47, 857872.88,   1535.07
   1, 768137.14, 929069.04,   4139.68
   2, 623042.03, 841044.03,    378.32
   3, 318057.72, 394759.24,  10777.73
   4, 145771.75, 648289.22,   6665.34
   5, 507877.07, 535609.39,   1917.31
   6, 653905.05, 226500.54,   3357.02
   7, 919163.66, 369960.23,   1258.53
   8, 777933.92, 239182.85,   3049.66
   9, 920142.47, 972225.82,   3255.37
  10, 144438.52, 604254.14,   1561.59
  11, 882095.15, 609682.32,   1790.72
  12, 922041.89, 470963.99,   2766.56
  13, 448967.17, 756351.54,   3712.18
  14, 651480.44, 457061.22,   1833.45
  15, 241646.96, 219974.02,   4652.32
  16, 205960.21, 682633.93,   1921.71
  17, 538299.18, 316673.61,   3009.44
  18, 297352.65, 382056.71,    874.58
  19, 595765.26, 779897.27,   2515.53
  20, 776015.77, 839956.50,    904.96
  21, 289629.03, 257693.98,   1217.55
  22, 641906.73, 392046.25,    944.83
  23, 757127.06, 859093.03,    318.73
  24, 397591.22, 191226.71,    112.99
  25, 382591.97, 338823.25,     77.43
  26, 166776.62, 734766.53,    644.41
