particle_id,x,y,mass
   0, 771580.67, 919391.02,   2758.76
   1, 617995.18, 964345.53,   4139.68
   2, 439664.10, 641475.92,    378.32
   3, 392037.22, 450768.79,  10777.73
   4, 218945.90, 588818.92,   6665.34
   5, 448646.04, 385392.38,   1917.31
   6, 646015.74, 163428.35,   3357.02
   7, 923938.80, 528770.90,   1258.53
   8, 777510.92, 345875.10,   3049.66
   9, 926384.07, 883091.65,   3255.37
  10, 297121.41, 631088.35,   1561.59
  11, 634593.82, 473640.60,   1790.72
  12, 841347.78, 348048.12,   2766.56
  13, 460176.20, 673006.08,   3712.18
  14, 619682.04, 277780.89,   1833.45
  15, 265178.53, 463990.75,   4652.32
  16, 688729.26, 645126.84,   1921.71
  17, 359808.01, 341230.14,   3009.44
  18, 402105.07, 194193.85,   2092.13
  19, 443072.39, 900764.29,   2515.53
  20, 452557.54, 401597.74,    944.83
  21, 641849.41,  17347.13,    112.99
  22,  71383.77, 703531.15,     77.43
  23,  37855.33, 587165.29,    644.41
