particle_id,x,y,mass
   0, 708585.52, 872029.51,   1535.07
   1, 699470.89, 984183.06,   4139.68
   2, 578428.32, 760560.70,    378.32
   3, 349724.31, 408685.20,  10777.73
   4, 166327.51, 626710.96,   6665.34
   5, 512232.02, 492144.87,   1917.31
   6, 657175.35, 190224.48,   3357.02
   7, 896421.19, 460110.42,   1258.53
   8, 788792.22, 286220.37,   3049.66
   9, 989839.56, 934410.99,   3255.37
  10,  25207.70, 671428.63,   1561.59
  11, 776681.83, 555349.39,   1790.72
  12, 914271.81, 412249.36,   2766.56
  13, 464902.50, 706191.51,   3712.18
  14, 650938.94, 382278.07,   1833.45
  15, 242407.46, 317650.52,   4652.32
  16, 419300.19, 720566.43,   1921.71
  17, 485408.36, 366146.63,   3009.44
  18, 286291.56, 218345.75,   2092.13
  19, 525984.21, 846948.94,   2515.53
  20, 793935.94, 874988.11,   1223.69
  21, 575734.79, 377869.17,    944.83
  22, 508447.30,  85062.23,    112.99
  23, 252375.98, 313845.24,     77.43
  24,  93430.72, 598282.26,    644.41
