particle_id,x,y,mass
   0, 620229.35, 843345.48,   1497.08
   1, 908169.57, 643832.76,   2465.58
   2, 604045.39, 741729.52,    378.32
   3, 205548.20, 406952.73,   3488.96
   4,  79016.58, 731100.42,   3692.35
   5, 399970.77, 636418.62,    822.87
   6, 570782.33, 368880.72,   1284.36
   7, 988082.43, 102871.40,   1180.22
   8, 630973.99, 117295.80,   2675.98
   9, 568198.40, 954348.01,   3255.37
  10, 245876.05, 301026.82,     96.17
  11, 850911.85, 805696.62,    516.86
  12, 790470.65, 655934.82,   2335.67
  13, 351160.76, 892130.81,   1330.21
  14, 577667.19, 573188.35,   1833.45
  15,  64733.68,  79158.61,   1800.60
  16, 857124.07, 669307.29,   1674.10
  17,  83065.14, 350883.60,   1921.71
  18, 766820.65, 307443.72,   1032.85
  19, 249894.66, 527895.13,   2403.91
  20, 144679.88, 692805.27,    892.00
  21, 985149.16, 397757.37,     78.31
  22, 304013.19, 348362.85,    874.58
  23, 933169.43, 628398.30,   2515.53
  24, 809908.97, 942768.33,    904.96
  25, 484823.42, 629073.43,   1094.44
  26, 424470.95, 407914.55,   2741.61
  27,  86207.76, 644698.87,     28.44
  28, 741521.08, 291779.54,   1976.60
  29, 325991.10,  95004.68,    536.23
  30, 347561.45,  76539.26,    681.33
  31, 412342.02, 780172.66,   1503.92
  32, 737060.56, 476501.74,    944.83
  33, 152804.12, 700025.44,   1821.83
  34, 424777.42, 872936.66,    878.05
  35, 210916.14, 346377.85,   2143.25
  36, 621547.49, 859899.12,     37.99
  37, 717003.65, 938156.36,    318.73
  38, 190597.72, 282299.86,   1465.42
  39, 916273.53, 797349.54,   1273.86
  40, 673278.87, 163976.01,    373.68
  41, 293153.80, 615810.55,    112.99
  42, 379573.81, 313824.21,     77.43
  43, 187863.07, 113717.08,   1946.81
  44, 613402.14, 219917.73,   2072.66
  45,  60497.87, 832419.50,    230.72
  46, 558953.25, 242217.30,    904.91
  47, 879689.20, 682836.88,    430.89
  48, 127884.11, 960777.55,    644.41
