particle_id,x,y,mass
   0, 621838.04, 860118.79,   1535.07
   1, 840486.54, 850695.06,   4139.68
   2, 647260.60, 807017.44,    378.32
   3, 249792.42, 396519.75,   8036.12
   4, 136769.41, 688399.03,   6665.34
   5, 489545.24, 567165.95,   1917.31
   6, 636105.17, 284132.18,   3357.02
   7, 957197.76, 291101.19,   1180.22
   8, 734700.01, 198327.35,   3049.66
   9, 824097.88, 996959.30,   3255.37
  10, 147406.33, 550704.57,   1561.59
  11, 985608.58, 661185.03,   1790.72
  12, 902035.27, 525195.82,   2766.56
  13, 429616.12, 796798.88,   3712.18
  14, 628342.33, 507025.51,   1833.45
  15, 196601.00, 161457.81,   3747.41
  16, 173511.37, 533119.48,   1921.71
  17, 600619.08, 264211.67,   3009.44
  18, 946869.54, 392732.09,     78.31
  19, 366038.67, 326428.97,    874.58
  20, 674126.31, 712607.54,   2515.53
  21, 761731.49, 852991.92,    904.96
  22, 380225.00, 419401.02,   2741.61
  23, 328331.59, 159461.81,   1217.55
  24, 695239.57, 423527.51,    944.83
  25, 717107.00, 884132.70,    318.73
  26, 246178.24, 334691.24,    112.99
  27, 406024.56, 435985.42,     77.43
  28, 372127.46, 194206.55,    904.91
  29, 146983.26, 844902.34,    644.41
