particle_id,x,y,mass
   0, 701786.36, 868905.68,   1535.07
   1, 708784.28, 977954.25,   4139.68
   2, 587816.21, 770556.77,    378.32
   3, 345963.51, 407677.63,  10777.73
   4, 160904.46, 630250.61,   6665.34
   5, 512921.06, 499566.17,   1917.31
   6, 657462.91, 194238.41,   3357.02
   7, 892890.06, 447925.51,   1258.53
   8, 788817.06, 279626.84,   3049.66
   9, 980825.34, 939869.17,   3255.37
  10,    871.48, 669601.37,   1561.59
  11, 791660.98, 563373.57,   1790.72
  12, 919853.56, 420330.47,   2766.56
  13, 464001.61, 713954.94,   3712.18
  14, 652892.03, 393653.98,   1833.45
  15, 245817.44, 303134.72,   4652.32
  16, 389188.25, 716738.27,   1921.71
  17, 494036.47, 358559.93,   3009.44
  18, 273633.30, 225844.83,   2092.13
  19, 535290.42, 838909.17,   2515.53
  20, 792436.45, 869391.10,   1223.69
  21, 585384.24, 378937.67,    944.83
  22, 493511.29,  98345.79,    112.99
  23, 279435.58, 315085.49,     77.43
  24, 113747.96, 601214.12,    644.41
