particle_id,x,y,mass
   0, 627280.20, 859603.77,   1535.07
   1, 820511.26, 874550.05,   4139.68
   2, 652791.86, 826689.10,    378.32
   3, 266250.89, 394541.26,   8036.12
   4, 144449.90, 679612.27,   6665.34
   5, 495839.63, 557844.76,   1917.31
   6, 646013.46, 265903.61,   3357.02
   7, 947332.35, 314643.84,   1180.22
   8, 751288.56, 208492.61,   3049.66
   9, 855146.58, 993066.75,   3255.37
  10, 133876.74, 556571.81,   1561.59
  11, 955961.10, 646372.76,   1790.72
  12, 908931.18, 508449.17,   2766.56
  13, 434969.82, 786006.74,   3712.18
  14, 635849.50, 494620.95,   1833.45
  15, 210282.82, 176814.48,   3747.41
  16, 169610.81, 574354.80,   1921.71
  17, 575757.97, 280637.72,   3009.44
  18, 939644.12, 388613.50,     78.31
  19, 365921.30, 340375.03,    874.58
  20, 650498.83, 731228.15,   2515.53
  21, 760915.84, 842053.49,    904.96
  22, 364655.70, 419640.76,   2741.61
  23, 324725.39, 180067.80,   1217.55
  24, 682124.83, 414100.01,    944.83
  25, 721465.89, 878668.56,    318.73
  26, 295262.86, 287175.89,    112.99
  27, 409135.15, 406873.37,     77.43
  28, 318612.35, 205029.40,    904.91
  29, 152020.40, 818011.95,    644.41
