particle_id,x,y,mass
   0, 738922.22, 892106.21,   1535.07
   1, 655995.56, 990239.93,   4139.68
   2, 522629.72, 705261.98,    378.32
   3, 368703.26, 410576.46,  10777.73
   4, 192105.28, 606695.98,   6665.34
   5, 498510.98, 446722.00,   1917.31
   6, 652980.44, 173511.03,   3357.02
   7, 913497.68, 500411.09,   1258.53
   8, 784327.13, 316858.69,   3049.66
   9, 967866.08, 907951.49,   3255.37
  10, 161357.07, 670864.48,   1561.59
  11, 704165.08, 514890.85,   1790.72
  12, 881836.26, 379518.89,   2766.56
  13, 460171.90, 688002.13,   3712.18
  14, 636973.05, 328248.79,   1833.45
  15, 241549.28, 390022.66,   4652.32
  16, 570665.47, 689637.30,   1921.71
  17, 428823.70, 409685.56,   3009.44
  18, 346302.82, 197859.40,   2092.13
  19, 482346.26, 878878.19,   2515.53
  20, 792259.68, 903046.95,   1223.69
  21, 518783.66, 376035.70,    944.83
  22, 578522.05,  27639.16,    112.99
  23, 136656.98, 513571.30,     77.43
  24,  18137.05, 591808.27,    644.41
