particle_id,x,y,mass
   0, 618008.78, 859032.08,   1535.07
   1, 860585.66, 824111.70,   4139.68
   2, 639916.94, 789603.21,    378.32
   3, 233398.23, 398610.41,   8036.12
   4, 129249.31, 696665.49,   6665.34
   5, 482352.07, 577745.33,   1917.31
   6, 613508.48, 305358.08,   1284.36
   7, 967215.99, 263880.83,   1180.22
   8, 711808.04, 189700.95,   3049.66
   9, 787849.51, 998187.00,   3255.37
  10, 181113.65, 532254.70,   1561.59
  11, 981561.20, 677883.32,   1790.72
  12, 893405.94, 545093.32,   2766.56
  13, 423530.06, 807761.47,   3712.18
  14, 619832.99, 519582.40,   1833.45
  15, 183036.23, 146338.27,   3747.41
  16, 167688.03, 495518.09,   1921.71
  17, 644399.44, 263346.08,   3009.44
  18, 954277.32, 395637.13,     78.31
  19, 361877.15, 316376.59,    874.58
  20, 701640.87, 692389.03,   2515.53
  21, 768974.89, 867170.86,    904.96
  22, 393264.78, 417999.17,   2741.61
  23, 332669.02, 141858.49,   1217.55
  24, 707278.70, 433392.54,    944.83
  25, 715045.79, 888494.27,    318.73
  26, 214675.40, 420600.58,    112.99
  27, 379945.95, 446459.06,     77.43
  28, 614999.62, 271379.03,   2072.66
  29, 428427.26, 180365.60,    904.91
  30, 142104.83, 871245.38,    644.41
