particle_id,x,y,mass
   0, 745260.40, 897038.57,   1535.07
   1, 647618.83, 984982.21,   4139.68
   2, 509657.58, 688543.64,    378.32
   3, 372996.86, 410739.37,  10777.73
   4, 197330.33, 602626.86,   6665.34
   5, 492232.11, 435275.60,   1917.31
   6, 651640.35, 170805.04,   3357.02
   7, 916171.73, 506770.66,   1258.53
   8, 782707.36, 322896.28,   3049.66
   9, 959156.33, 902617.10,   3255.37
  10, 191279.12, 666655.67,   1561.59
  11, 689398.39, 506234.18,   1790.72
  12, 874352.92, 373078.84,   2766.56
  13, 459722.98, 685447.42,   3712.18
  14, 633335.56, 317418.84,   1833.45
  15, 244643.00, 405639.65,   4652.32
  16, 596964.11, 680160.08,   1921.71
  17, 409806.08, 419605.12,   3009.44
  18, 358319.65, 196051.63,   2092.13
  19, 473687.87, 884042.77,   2515.53
  20, 789699.43, 908592.59,   1223.69
  21, 504282.83, 377298.89,    944.83
  22, 592305.99,  17371.97,    112.99
  23, 120315.32, 554632.93,     77.43
  24,   5820.03, 590883.71,    644.41
