particle_id,x,y,mass
   0, 638210.58, 818759.06,    267.51
   1, 943005.41, 672583.71,   1680.75
   2, 581333.75, 741511.62,    378.32
   3, 211726.56, 443718.85,   1144.66
   4, 606863.80, 867842.51,    575.79
   5, 983096.34, 678299.71,    143.14
   6, 632296.03, 845275.04,    653.77
   7,  50177.58, 789547.75,    651.41
   8, 383797.72, 659015.83,    247.27
   9, 576927.80, 396669.63,    225.62
  10, 941784.91,  50389.26,    372.32
  11, 656480.75, 108511.34,    759.65
  12, 429039.56, 979441.00,     17.82
  13, 935806.50,  69561.88,    807.90
  14, 291984.64, 217469.30,     96.17
  15, 828242.36, 833485.13,    516.86
  16, 766266.30, 672238.01,    446.81
  17, 322818.47, 913474.39,   1330.21
  18, 557112.74, 573737.40,    893.55
  19,  40475.45,  24156.83,    661.95
  20, 774301.39, 603116.48,     93.47
  21,  32416.40, 353642.18,   1625.05
  22, 528185.53, 984905.72,    541.65
  23, 759903.27, 669337.67,    925.24
  24, 817440.03, 300526.20,    279.95
  25, 250343.27, 526659.19,     73.25
  26, 518416.28, 956061.25,    714.56
  27, 831392.20, 594626.43,    617.21
  28, 786450.15, 364198.55,    300.54
  29, 194754.21, 681145.24,    892.00
  30, 665777.65, 170951.36,    473.39
  31, 312201.33, 555976.92,    989.56
  32, 995883.26, 387756.90,     78.31
  33, 271888.63, 457976.23,    447.82
  34, 603981.03,  22657.82,     95.24
  35, 982255.40, 517871.27,    890.20
  36, 982159.16, 590303.55,   1027.33
  37, 796936.68, 972663.11,    566.19
  38, 264143.10, 296067.85,    903.81
  39, 479186.80, 646652.38,   1094.44
  40, 460283.13, 504315.21,    158.14
  41,  65493.10, 369213.56,    296.66
  42, 368079.67, 673562.41,    575.60
  43,  49379.73, 576776.17,     28.44
  44, 743151.19, 287002.23,    602.53
  45,  37500.21, 797175.55,    756.16
  46, 831801.93, 622687.15,    448.19
  47, 292869.47, 104480.53,    536.23
  48, 217067.83, 380548.49,    746.86
  49, 363717.13,  40933.08,    681.33
  50, 438780.78, 759628.24,    248.57
  51,  28052.32, 682743.74,    954.83
  52, 750825.62, 483309.77,    135.78
  53, 133260.36, 632684.35,    693.55
  54, 401085.82, 871119.69,    878.05
  55, 272047.91, 512822.67,    395.96
  56, 302700.06, 438363.48,    426.76
  57, 184144.14, 238295.18,   1466.33
  58, 193999.79, 359384.50,    595.03
  59, 542769.22, 630173.78,    939.89
  60, 627449.18, 942776.41,     37.99
  61, 571975.50, 390748.76,    583.59
  62, 458419.23, 917643.11,    904.80
  63, 793882.46, 244277.86,    390.38
  64, 159454.53, 280400.70,    676.92
  65, 224604.58, 777582.60,    434.13
  66, 701510.04, 973169.17,    318.73
  67, 101241.38, 234649.22,    655.07
  68, 387685.96, 800967.40,    442.43
  69, 765538.65, 535047.36,     62.77
  70, 960687.01, 908736.26,     88.74
  71, 159006.06, 764603.65,    694.15
  72, 462637.22, 434268.71,    600.56
  73, 734096.67, 164967.01,    152.93
  74, 843159.08, 981232.96,    338.77
  75, 294580.44, 673580.93,    112.99
  76, 976260.86, 683692.64,    641.68
  77, 380178.63, 264942.60,     77.43
  78,  21948.56,  96942.22,    962.72
  79, 765649.12, 177058.58,    205.88
  80, 558691.97, 378649.40,    475.15
  81, 192821.98,  77282.52,    976.26
  82, 838482.72, 364884.89,    452.36
  83,  25317.66, 628915.54,     10.05
  84, 951446.91, 826958.49,    882.39
  85, 230763.40, 576183.41,    945.15
  86, 465736.03, 947769.37,    433.35
  87,  68711.86, 251278.15,    810.35
  88, 995370.39, 480884.67,    598.00
  89, 240517.86, 381545.43,     98.59
  90, 157064.98, 102263.47,    970.55
  91, 401799.88, 402632.55,   1205.65
  92, 631223.98, 287646.81,    853.03
  93,  10410.66, 836749.11,     53.68
  94, 821521.52, 219730.86,    280.47
  95,  93816.52, 704911.78,    742.99
  96,  35592.43, 890434.26,    230.72
  97, 600007.69, 234935.12,    574.17
  98, 410862.73, 342261.88,    777.26
  99, 529438.57, 270181.37,    101.56
 100, 828808.87, 557962.26,    515.24
 101, 782283.72, 171176.10,     14.87
 102, 752439.01, 278717.66,    703.22
 103,  53224.27, 703458.96,    523.23
 104, 867038.76, 658131.35,    430.89
 105, 500022.86, 883662.91,    643.19
 106, 388305.53, 820799.74,    404.03
 107,  31073.22,  82756.16,    175.93
 108, 673617.50, 134474.51,    914.58
 109, 483344.20, 242724.08,    803.35
 110, 563367.05, 207599.53,    645.47
 111, 746161.88, 492069.59,    746.28
 112, 605277.35,  89672.82,    433.11
 113, 945573.27, 840483.75,    302.73
 114, 388681.31, 792208.71,    408.89
 115, 128420.12, 985037.75,    644.41
 116, 718038.67, 677635.07,    963.63
