particle_id,x,y,mass
   0, 780296.07, 948452.40,   2758.76
   1, 569689.14, 924537.41,   4139.68
   2, 319981.65, 604472.64,    378.32
   3, 407448.85, 535103.17,  10777.73
   4, 283586.32, 548658.43,   6665.34
   5, 299563.25, 349269.80,   1917.31
   6, 633398.14, 158985.68,   3357.02
   7, 929842.37, 564488.27,   1258.53
   8, 787766.68, 365802.60,   3049.66
   9, 864216.21, 850928.07,   3255.37
  10, 446927.73, 517777.80,   1561.59
  11, 534091.00, 416536.13,   1790.72
  12, 747619.35, 325273.59,   2766.56
  13, 449750.78, 631210.90,   3712.18
  14, 597552.22, 206201.45,   1833.45
  15, 320823.50, 575215.90,   4652.32
  16, 836715.82, 583062.51,   1921.71
  17, 360745.80, 195245.00,   3009.44
  18, 477332.69, 201994.47,   2092.13
  19, 397424.20, 925224.68,   2515.53
  20, 401186.29, 443290.46,    944.83
  21, 722095.39,  85660.29,    112.99
  22,    716.12, 945295.34,     77.43
  23, 124824.07, 579799.01,    644.41
