particle_id,x,y,mass
   0, 737710.31, 891164.26,   1535.07
   1, 657683.26, 991268.31,   4139.68
   2, 525133.67, 708520.29,    378.32
   3, 367826.01, 410554.68,  10777.73
   4, 191070.88, 607527.69,   6665.34
   5, 499572.21, 448909.40,   1917.31
   6, 653235.89, 174095.79,   3357.02
   7, 912933.78, 499099.58,   1258.53
   8, 784634.22, 315663.72,   3049.66
   9, 969589.77, 909012.86,   3255.37
  10, 155489.18, 671436.23,   1561.59
  11, 707104.63, 516587.99,   1790.72
  12, 883274.32, 380781.97,   2766.56
  13, 460289.75, 688493.46,   3712.18
  14, 637686.32, 330403.17,   1833.45
  15, 241063.21, 386943.65,   4652.32
  16, 565317.36, 691524.17,   1921.71
  17, 431990.00, 407692.42,   3009.44
  18, 343908.62, 198295.64,   2092.13
  19, 484075.77, 877804.60,   2515.53
  20, 792658.38, 901923.92,   1223.69
  21, 521529.26, 375888.41,    944.83
  22, 575765.83,  29737.64,    112.99
  23, 140049.77, 505433.07,     77.43
  24,  20674.08, 591988.76,    644.41
