particle_id,x,y,mass
   0, 619770.40, 843576.56,   1535.07
   1, 911340.79, 637224.98,   2465.58
   2, 605531.84, 742341.58,    378.32
   3, 203920.32, 406234.81,   3488.96
   4,  82463.15, 730207.48,   3692.35
   5, 402145.08, 634234.56,    822.87
   6, 571604.69, 367501.64,   1284.36
   7, 990111.01, 110263.22,   1180.22
   8, 629909.31, 119455.55,   2675.98
   9, 578310.47, 958127.27,   3255.37
  10, 239471.54, 309724.68,     96.17
  11, 853319.54, 802727.73,    516.86
  12, 796570.16, 654655.54,   2335.67
  13, 353108.93, 889827.51,   1330.21
  14, 579395.15, 571499.84,   1833.45
  15,  67868.95,  80412.52,   1800.60
  16, 861633.71, 674107.53,   1674.10
  17,  87406.20, 351099.64,   1921.71
  18, 757498.02, 301004.52,   1032.85
  19, 248272.87, 525127.09,   2403.91
  20, 143083.87, 700581.46,   2713.82
  21, 984126.51, 397958.05,     78.31
  22, 308061.17, 344204.11,    874.58
  23, 923318.42, 638480.23,   2515.53
  24, 809353.75, 940154.04,    904.96
  25, 485290.38, 627322.64,   1094.44
  26, 423937.35, 408724.60,   2741.61
  27,  89624.97, 651667.51,     28.44
  28, 742102.87, 294484.77,   1976.60
  29, 330170.17,  92926.12,    536.23
  30, 345020.83,  80517.20,    681.33
  31, 413091.09, 780681.99,   1503.92
  32, 736432.45, 475327.15,    944.83
  33, 425612.96, 872454.50,    878.05
  34, 209585.30, 351275.69,   2143.25
  35, 717984.54, 935222.26,    318.73
  36, 197327.48, 288072.96,   1465.42
  37, 912744.52, 793428.29,   1273.86
  38, 665015.09, 162929.08,    373.68
  39, 292335.65, 610747.83,    112.99
  40, 378851.74, 317501.96,     77.43
  41, 188222.69, 115301.19,   1946.81
  42, 613710.68, 217611.37,   2072.66
  43,  62751.72, 826773.36,    230.72
  44, 566552.63, 241490.01,    904.91
  45, 863273.78, 685353.03,    430.89
  46, 128132.47, 958561.42,    644.41
