particle_id,x,y,mass
   0, 620200.33, 859887.79,   1535.07
   1, 848046.56, 841021.96,   4139.68
   2, 644653.85, 800192.98,    378.32
   3, 243697.28, 397329.35,   8036.12
   4, 133888.70, 691592.22,   6665.34
   5, 486934.29, 571007.73,   1917.31
   6, 628122.77, 289453.63,   3357.02
   7, 960959.12, 281303.03,   1180.22
   8, 726904.12, 194818.46,   3049.66
   9, 811072.84, 997751.67,   3255.37
  10, 158411.72, 546600.45,   1561.59
  11, 997437.77, 667213.22,   1790.72
  12, 899007.24, 532279.00,   2766.56
  13, 427417.93, 800931.78,   3712.18
  14, 625252.19, 511721.19,   1833.45
  15, 191458.12, 155705.31,   3747.41
  16, 171720.36, 517752.38,   1921.71
  17, 615592.98, 259713.67,   3009.44
  18, 949645.86, 393956.91,     78.31
  19, 364949.05, 322149.23,    874.58
  20, 684014.02, 705192.30,   2515.53
  21, 763755.23, 858065.14,    904.96
  22, 385405.66, 418895.24,   2741.61
  23, 329956.12, 152651.69,   1217.55
  24, 699940.37, 427186.57,    944.83
  25, 716197.80, 885795.83,    318.73
  26, 226637.65, 359969.32,    112.99
  27, 398547.70, 444568.88,     77.43
  28, 392821.68, 189025.13,    904.91
  29, 145113.34, 854918.90,    644.41
