particle_id,x,y,mass
   0, 615201.15, 853995.96,   1535.07
   1, 891944.09, 783196.58,   2465.58
   2, 627825.36, 767496.00,    378.32
   3, 198363.06, 399491.66,   5632.21
   4, 119475.81, 707551.52,   6665.34
   5, 461585.08, 596603.57,    822.87
   6, 593102.31, 336614.82,   1284.36
   7, 982326.31, 216105.51,   1180.22
   8, 659948.09, 192929.15,   2675.98
   9, 723718.78, 993704.51,   3255.37
  10, 241168.65, 468978.94,   1561.59
  11, 917171.23, 708787.62,   1790.72
  12, 876893.38, 583278.64,   2766.56
  13, 409979.13, 830863.38,   2208.26
  14, 606106.08, 539317.00,   1833.45
  15, 136013.99, 112197.82,   1800.60
  16, 896489.24, 771989.96,   1674.10
  17, 183890.75, 436240.83,   1921.71
  18, 691142.26, 283062.59,   3009.44
  19, 215616.23, 435768.00,   2403.91
  20, 965463.91, 398110.75,     78.31
  21, 348852.23, 311028.29,    874.58
  22, 751239.68, 659042.86,   2515.53
  23, 786961.64, 892145.87,    904.96
  24, 481081.26, 594979.78,   1094.44
  25, 407993.13, 416099.13,   2741.61
  26, 337915.26, 118429.69,   1217.55
  27, 421353.54, 807507.36,   1503.92
  28, 722076.65, 449515.30,    944.83
  29, 715762.17, 896193.23,    318.73
  30, 673855.43, 148080.99,    373.68
  31, 260926.03, 508955.82,    112.99
  32, 357654.01, 402536.31,     77.43
  33, 185722.00, 142133.04,   1946.81
  34, 618969.48, 206689.17,   2072.66
  35, 524731.66, 161874.53,    904.91
  36, 135798.06, 907815.32,    644.41
