particle_id,x,y,mass
   0, 624166.96, 845861.56,   1497.08
   1, 947031.06, 673995.64,   2465.58
   2, 583597.65, 739390.26,    378.32
   3, 219665.66, 431767.46,   1144.66
   4,  47996.22, 788082.80,   1407.57
   5, 378547.08, 661747.27,    822.87
   6, 567857.93, 386514.31,   1284.36
   7, 949969.41,  24052.07,   1180.22
   8, 654895.76, 121597.63,   1674.23
   9, 438500.62, 962616.95,     17.82
  10, 290392.74, 224790.72,     96.17
  11, 830243.30, 831486.08,    516.86
  12, 747612.47, 672572.91,   2335.67
  13, 326240.80, 912071.27,   1330.21
  14, 559019.57, 574698.25,    893.55
  15,  40837.37,  33747.52,    661.95
  16, 787917.46, 613521.80,     93.47
  17,  41172.12, 353985.72,   1921.71
  18, 521911.29, 964438.42,   1256.22
  19, 812768.52, 305742.55,    279.95
  20, 268257.79, 521345.93,    469.21
  21, 832402.29, 599138.63,   1065.40
  22, 789741.62, 356978.52,    300.54
  23, 196832.93, 678160.05,    892.00
  24, 664623.54, 127949.72,    473.39
  25, 302658.83, 553188.32,    989.56
  26, 995022.05, 390523.86,     78.31
  27, 270930.03, 447296.48,    874.58
  28, 606577.90,  32433.33,     95.24
  29, 980111.38, 530051.11,    890.20
  30, 976766.08, 592976.77,   1027.33
  31, 804812.99, 970804.01,    566.19
  32, 259888.64, 299067.52,    903.81
  33, 479347.14, 644875.18,   1094.44
  34, 457566.91, 494331.50,    158.14
  35,  52769.37, 583413.36,     28.44
  36, 744123.72, 286972.22,   1305.75
  37, 295489.66, 104070.93,    536.23
  38, 216716.92, 384039.55,   1440.49
  39, 362152.47,  44255.64,    681.33
  40, 432157.63, 761504.00,    248.57
  41,  46678.89, 695172.42,   1478.06
  42, 746832.62, 487286.95,    882.06
  43, 133646.45, 641954.37,    693.55
  44, 403565.08, 867448.20,    878.05
  45, 185864.63, 276617.80,   1466.33
  46, 548668.56, 618689.35,    939.89
  47, 627427.91, 936791.70,     37.99
  48, 470966.78, 918889.53,   1338.15
  49, 793698.69, 245508.88,    390.38
  50, 173398.80, 278741.89,    676.92
  51, 216706.58, 772548.67,    434.13
  52, 703892.22, 969974.47,    318.73
  53, 101849.96, 242661.97,   1465.42
  54, 391821.38, 792528.40,   1255.35
  55, 766608.06, 526262.41,     62.77
  56, 957304.89, 899423.63,     88.74
  57, 161071.82, 761355.98,    694.15
  58, 454144.21, 426991.29,    600.56
  59, 735641.56, 169065.44,    152.93
  60, 830521.62, 975446.09,    338.77
  61, 296496.31, 667246.32,    112.99
  62, 381498.30, 271259.52,     77.43
  63,  27768.24,  91433.51,   1138.65
  64, 758886.46, 178842.54,    220.75
  65, 178698.32,  91933.94,   1946.81
  66, 830645.44, 361390.06,    452.36
  67,  33755.57, 652784.85,     10.05
  68, 946853.60, 826685.17,   1185.12
  69, 235556.10, 571557.03,    945.15
  70, 988098.56, 500439.24,    598.00
  71, 405376.95, 403449.37,   1205.65
  72, 629119.54, 280399.54,    853.03
  73,  21853.44, 827670.58,     53.68
  74, 804332.43, 233479.85,    280.47
  75,  73487.84, 700330.96,    742.99
  76,  37931.78, 885694.34,    230.72
  77, 588983.88, 222725.61,    574.17
  78, 408925.73, 354690.74,    777.26
  79, 524465.75, 260380.71,    101.56
  80, 830583.83, 591046.87,    515.24
  81, 870228.36, 654236.03,    430.89
  82, 488632.16, 898323.95,    643.19
  83, 489654.80, 243500.30,    803.35
  84, 580803.48, 217651.21,    645.47
  85, 619344.87,  97898.06,    433.11
  86, 128011.06, 982754.16,    644.41
