particle_id,x,y,mass
   0, 615245.17, 854286.25,   1535.07
   1, 889727.10, 782840.28,   2465.58
   2, 628297.30, 768362.05,    378.32
   3, 200985.33, 399851.16,   5632.21
   4, 119842.66, 707121.34,   6665.34
   5, 464268.53, 595644.77,    822.87
   6, 593775.58, 335656.48,   1284.36
   7, 981694.57, 218269.07,   1180.22
   8, 662813.94, 192046.35,   2675.98
   9, 726644.29, 994081.78,   3255.37
  10, 238802.94, 472800.46,   1561.59
  11, 920364.55, 707222.19,   1790.72
  12, 877677.73, 581407.31,   2766.56
  13, 411059.23, 828529.71,   2208.26
  14, 606673.75, 538471.21,   1833.45
  15, 138103.94, 113313.97,   1800.60
  16, 896257.23, 778244.06,   1674.10
  17, 181413.84, 440135.18,   1921.71
  18, 689470.38, 282534.64,   3009.44
  19, 214285.51, 431391.10,   2403.91
  20, 964999.75, 398047.62,     78.31
  21, 349512.26, 310970.38,    874.58
  22, 748895.95, 660522.24,   2515.53
  23, 786181.38, 891010.14,    904.96
  24, 479979.45, 594265.70,   1094.44
  25, 407457.47, 416181.40,   2741.61
  26, 337759.14, 119330.85,   1217.55
  27, 420914.24, 809418.04,   1503.92
  28, 721547.05, 448807.68,    944.83
  29, 715552.08, 895762.90,    318.73
  30, 675167.63, 150421.72,    373.68
  31, 260008.54, 506283.91,    112.99
  32, 357655.61, 404811.42,     77.43
  33, 185318.02, 142678.75,   1946.81
  34, 617943.14, 209471.61,   2072.66
  35, 520237.08, 162506.78,    904.91
  36, 136030.40, 906378.60,    644.41
