particle_id,x,y,mass
   0, 736990.56, 890606.15,   1535.07
   1, 658697.69, 991881.60,   4139.68
   2, 526638.95, 710453.98,    378.32
   3, 367295.90, 410542.58,  10777.73
   4, 190451.07, 608028.30,   6665.34
   5, 500179.61, 450205.05,   1917.31
   6, 653385.37, 174451.43,   3357.02
   7, 912590.74, 498305.75,   1258.53
   8, 784811.47, 314946.41,   3049.66
   9, 970621.19, 909648.96,   3255.37
  10, 151990.22, 671742.60,   1561.59
  11, 708865.09, 517601.75,   1790.72
  12, 884129.11, 381538.18,   2766.56
  13, 460364.86, 688785.42,   3712.18
  14, 638107.42, 331694.16,   1833.45
  15, 240792.61, 385104.01,   4652.32
  16, 562090.05, 692656.36,   1921.71
  17, 433819.16, 406504.39,   3009.44
  18, 342473.23, 198569.57,   2092.13
  19, 485113.02, 877153.89,   2515.53
  20, 792881.36, 901249.03,   1223.69
  21, 523152.48, 375814.53,    944.83
  22, 574111.98,  31003.47,    112.99
  23, 142102.29, 500559.59,     77.43
  24,  22208.92, 592096.62,    644.41
