particle_id,x,y,mass
   0, 630045.91, 858687.02,   1535.07
   1, 812483.82, 883493.42,   4139.68
   2, 654110.94, 835159.70,    378.32
   3, 273166.35, 393854.54,   8036.12
   4, 147570.34, 675794.41,   6665.34
   5, 498025.90, 554444.93,   1917.31
   6, 647907.90, 259107.00,   3357.02
   7, 943382.01, 323308.51,   1180.22
   8, 756613.34, 212792.00,   3049.66
   9, 866338.56, 990790.52,   3255.37
  10, 132902.60, 560126.44,   1561.59
  11, 944622.63, 640680.69,   1790.72
  12, 911333.36, 502395.49,   2766.56
  13, 437021.73, 781722.98,   3712.18
  14, 638622.37, 489574.15,   1833.45
  15, 215922.08, 183051.13,   3747.41
  16, 165522.25, 589689.82,   1921.71
  17, 568814.59, 286705.28,   3009.44
  18, 936786.58, 386505.04,     78.31
  19, 364523.75, 347177.72,    874.58
  20, 641882.88, 738419.26,   2515.53
  21, 762197.87, 839049.75,    904.96
  22, 357284.87, 419031.38,   2741.61
  23, 322622.15, 190757.79,   1217.55
  24, 676646.16, 410460.17,    944.83
  25, 724332.23, 875823.95,    318.73
  26, 313343.95, 271676.92,    112.99
  27, 408559.38, 395664.05,     77.43
  28, 298301.78, 206207.61,    904.91
  29, 154082.82, 806967.25,    644.41
