particle_id,x,y,mass
   0, 615194.51, 853947.38,   1535.07
   1, 892361.93, 783153.91,   2465.58
   2, 627746.79, 767353.21,    378.32
   3, 197929.83, 399455.79,   5632.21
   4, 119415.14, 707622.84,   6665.34
   5, 461164.07, 596760.92,    822.87
   6, 592991.59, 336772.16,   1284.36
   7, 982431.17, 215745.01,   1180.22
   8, 659462.14, 193081.27,   2675.98
   9, 723230.95, 993640.40,   3255.37
  10, 241556.62, 468334.04,   1561.59
  11, 916636.23, 709050.22,   1790.72
  12, 876761.56, 583592.28,   2766.56
  13, 409808.20, 831233.39,   2208.26
  14, 606011.62, 539457.09,   1833.45
  15, 135670.53, 112015.26,   1800.60
  16, 896456.11, 771088.92,   1674.10
  17, 184339.08, 435564.42,   1921.71
  18, 691417.86, 283147.50,   3009.44
  19, 215813.58, 436475.85,   2403.91
  20, 965540.90, 398120.91,     78.31
  21, 348742.08, 311040.24,    874.58
  22, 751631.35, 658796.39,   2515.53
  23, 787090.20, 892335.00,    904.96
  24, 481245.43, 595100.10,   1094.44
  25, 408081.61, 416085.12,   2741.61
  26, 337940.30, 118280.79,   1217.55
  27, 421413.74, 807215.16,   1503.92
  28, 722163.71, 449632.54,    944.83
  29, 715798.19, 896266.60,    318.73
  30, 673631.25, 147705.22,    373.68
  31, 261076.80, 509396.49,    112.99
  32, 357660.64, 402158.65,     77.43
  33, 185786.15, 142040.81,   1946.81
  34, 619152.92, 206223.48,   2072.66
  35, 525483.19, 161771.46,    904.91
  36, 135759.67, 908053.00,    644.41
