particle_id,x,y,mass
   0, 657638.15, 857249.15,   1535.07
   1, 771635.74, 925703.11,   4139.68
   2, 624455.85, 844920.73,    378.32
   3, 315467.48, 393519.86,  10777.73
   4, 148304.24, 649673.75,   6665.34
   5, 507218.78, 537266.60,   1917.31
   6, 653516.88, 228819.79,   3357.02
   7, 921262.56, 366436.30,   1258.53
   8, 776645.67, 236941.80,   3049.66
   9, 916263.90, 973952.07,   3255.37
  10, 142797.39, 598697.62,   1561.59
  11, 887159.14, 612174.83,   1790.72
  12, 921372.89, 473454.46,   2766.56
  13, 447947.76, 758518.87,   3712.18
  14, 650689.35, 460057.11,   1833.45
  15, 240365.16, 216868.19,   4652.32
  16, 194303.40, 679777.80,   1921.71
  17, 540593.16, 314381.47,   3009.44
  18, 312666.49, 400250.38,    874.58
  19, 599423.93, 776428.17,   2515.53
  20, 775058.93, 838788.71,    904.96
  21, 293337.64, 252276.00,   1217.55
  22, 644976.54, 393324.82,    944.83
  23, 753377.99, 860165.40,    318.73
  24, 391726.01, 197234.63,    112.99
  25, 386462.64, 342612.51,     77.43
  26, 165686.63, 741595.48,    644.41
