particle_id,x,y,mass
   0, 783212.95, 955868.91,   2758.76
   1, 554705.59, 911515.11,   4139.68
   2, 302267.54, 556772.17,    378.32
   3, 412156.06, 564856.75,  10777.73
   4, 321505.39, 535572.71,   6665.34
   5, 254662.07, 339709.15,   1917.31
   6, 626535.00, 162076.29,   3357.02
   7, 929129.92, 575798.49,   1258.53
   8, 790532.32, 362237.46,   3049.66
   9, 842792.56, 841810.67,   3255.37
  10, 460638.51, 469273.68,   1561.59
  11, 501290.64, 398022.19,   1790.72
  12, 717360.13, 329450.37,   2766.56
  13, 441080.25, 608935.17,   3712.18
  14, 593866.51, 178323.42,   1833.45
  15, 330028.13, 604441.26,   4652.32
  16, 883253.25, 562865.02,   1921.71
  17, 363650.03, 151858.05,   3009.44
  18, 501334.98, 205945.31,   2092.13
  19, 384849.62, 932481.08,   2515.53
  20, 381524.20, 470615.73,    944.83
  21, 745032.25, 110405.51,    112.99
  22,  20526.37, 982166.53,     77.43
  23, 154660.35, 577094.62,    644.41
