particle_id,x,y,mass
   0, 636614.58, 824535.57,    267.51
   1, 943908.41, 672862.65,   1680.75
   2, 581653.50, 741136.99,    378.32
   3, 212880.90, 442099.90,   1144.66
   4, 608742.86, 866069.25,    575.79
   5, 975313.23, 678514.37,    784.82
   6, 630432.71, 844894.34,    653.77
   7,  46007.46, 792022.23,   1407.57
   8, 379007.01, 663279.17,    247.27
   9, 571605.85, 391256.25,    809.21
  10, 941766.96,  50406.80,    372.32
  11, 656396.86, 110373.70,    759.65
  12, 430409.80, 977167.19,     17.82
  13, 937337.02,  64297.41,    807.90
  14, 291895.67, 218484.46,     96.17
  15, 828502.82, 833278.21,    516.86
  16, 763023.13, 671710.52,   1372.05
  17, 323360.45, 913325.17,   1330.21
  18, 557421.88, 573758.31,    893.55
  19,  40555.30,  25607.17,    661.95
  20, 776286.39, 604302.59,     93.47
  21,  34393.84, 353874.38,   1625.05
  22, 526908.26, 979718.55,    541.65
  23, 816479.55, 301148.14,    279.95
  24, 253684.90, 525875.86,     73.25
  25, 517716.21, 957704.99,    714.56
  26, 831498.81, 596801.38,    617.21
  27, 786938.50, 363171.91,    300.54
  28, 195765.81, 680666.85,    892.00
  29, 666433.82, 166249.09,    473.39
  30, 310814.49, 555406.29,    989.56
  31, 995775.79, 388193.74,     78.31
  32, 271462.73, 457090.55,    447.82
  33, 604324.70,  24027.18,     95.24
  34, 981992.08, 519507.79,    890.20
  35, 981444.15, 590772.72,   1027.33
  36, 797941.00, 972400.84,    566.19
  37, 263656.38, 296596.93,    903.81
  38, 479184.32, 646374.17,   1094.44
  39, 459723.40, 503050.91,    158.14
  40,  58874.44, 365916.54,    296.66
  41, 370670.82, 670655.66,    575.60
  42,  49783.44, 577742.70,     28.44
  43, 745504.08, 284992.03,   1305.75
  44, 832546.95, 618627.95,    448.19
  45, 293181.18, 104459.79,    536.23
  46, 215596.87, 379278.08,    746.86
  47, 363482.15,  41400.36,    681.33
  48, 438202.73, 759533.47,    248.57
  49,  29335.79, 683793.02,    954.83
  50, 748570.17, 487034.01,    882.06
  51, 133136.66, 634091.49,    693.55
  52, 401580.27, 870155.39,    878.05
  53, 271707.60, 513171.79,    395.96
  54, 299354.68, 439760.19,    426.76
  55, 185592.59, 245391.12,   1466.33
  56, 198136.36, 362638.53,    595.03
  57, 543603.44, 628636.79,    939.89
  58, 627410.73, 941940.34,     37.99
  59, 460561.32, 919308.97,    904.80
  60, 793376.98, 244864.65,    390.38
  61, 160193.81, 281373.01,    676.92
  62, 223624.47, 777073.78,    434.13
  63, 701880.05, 972745.13,    318.73
  64, 102561.23, 235011.14,    655.07
  65, 388563.05, 799447.34,    851.32
  66, 765895.70, 533776.89,     62.77
  67, 960245.77, 907597.92,     88.74
  68, 159357.90, 764478.55,    694.15
  69, 461515.75, 433294.48,    600.56
  70, 734358.23, 165618.56,    152.93
  71, 841560.91, 980472.16,    338.77
  72, 295117.48, 672618.53,    112.99
  73, 380392.04, 265864.55,     77.43
  74,  23669.04,  94868.54,   1138.65
  75, 764929.83, 177308.02,    205.88
  76, 563949.88, 383342.21,    475.15
  77, 190414.46,  79725.65,    976.26
  78, 837340.61, 364365.36,    452.36
  79,  26388.69, 632136.88,     10.05
  80, 949944.75, 828991.80,   1185.12
  81, 231601.33, 575327.83,    945.15
  82, 465373.68, 941503.09,    433.35
  83,  72316.09, 250528.16,    810.35
  84, 994419.26, 483393.12,    598.00
  85, 230882.66, 381595.63,     98.59
  86, 159832.99, 101017.81,    970.55
  87, 402203.37, 402744.83,   1205.65
  88, 630773.09, 286351.63,    853.03
  89,  11582.18, 836193.66,     53.68
  90, 819116.80, 221623.55,    280.47
  91,  91064.36, 704203.18,    742.99
  92,  35897.31, 889978.00,    230.72
  93, 598925.73, 233454.09,    574.17
  94, 410518.83, 344080.03,    777.26
  95, 528857.99, 268532.00,    101.56
  96, 828962.11, 561732.60,    515.24
  97, 777896.71, 173478.90,     14.87
  98,  53071.88, 703165.24,    523.23
  99, 867445.05, 657437.81,    430.89
 100, 498639.36, 885361.97,    643.19
 101, 389063.54, 812214.46,    404.03
 102, 670333.67, 132740.80,    914.58
 103, 484276.12, 242715.99,    803.35
 104, 565351.88, 208672.01,    645.47
 105, 607117.96,  90642.45,    433.11
 106, 128365.76, 984768.30,    644.41
 107, 720120.54, 677349.19,    963.63
