particle_id,x,y,mass
   0, 776077.75, 934941.52,   2758.76
   1, 593410.60, 944784.85,   4139.68
   2, 377834.44, 629829.89,    378.32
   3, 401702.98, 492398.42,  10777.73
   4, 243907.64, 572569.36,   6665.34
   5, 372523.59, 363811.88,   1917.31
   6, 640466.10, 159287.44,   3357.02
   7, 928082.70, 546942.28,   1258.53
   8, 779971.77, 363931.57,   3049.66
   9, 896184.29, 866472.18,   3255.37
  10, 378802.66, 585638.26,   1561.59
  11, 585282.83, 445042.69,   1790.72
  12, 799332.85, 328096.19,   2766.56
  13, 457774.44, 655428.96,   3712.18
  14, 608011.41, 243286.48,   1833.45
  15, 293374.94, 516814.92,   4652.32
  16, 764265.60, 614168.35,   1921.71
  17, 358524.07, 264883.90,   3009.44
  18, 439866.15, 196809.05,   2092.13
  19, 418974.74, 913605.91,   2515.53
  20, 433527.96, 415259.65,    944.83
  21, 683344.86,  49778.82,    112.99
  22,  34938.46, 826533.36,     77.43
  23,  79973.98, 583661.08,    644.41
