particle_id,x,y,mass
   0, 626969.41, 859681.74,   1535.07
   1, 821491.75, 873434.31,   4139.68
   2, 652583.35, 825682.61,    378.32
   3, 265423.65, 394629.83,   8036.12
   4, 144073.07, 680055.36,   6665.34
   5, 495558.70, 558272.19,   1917.31
   6, 645734.84, 266762.43,   3357.02
   7, 947814.13, 313559.51,   1180.22
   8, 750591.84, 207974.40,   3049.66
   9, 853732.05, 993316.37,   3255.37
  10, 134121.08, 556215.86,   1561.59
  11, 957364.22, 647073.92,   1790.72
  12, 908625.27, 509210.98,   2766.56
  13, 434717.22, 786530.82,   3712.18
  14, 635502.26, 495232.31,   1833.45
  15, 209603.86, 176057.94,   3747.41
  16, 170041.73, 572435.06,   1921.71
  17, 576682.08, 279868.55,   3009.44
  18, 939994.31, 388850.06,     78.31
  19, 366034.88, 339599.36,    874.58
  20, 651580.91, 730341.89,   2515.53
  21, 760813.34, 842483.18,    904.96
  22, 365501.06, 419682.26,   2741.61
  23, 324901.92, 178876.29,   1217.55
  24, 682785.60, 414550.69,    944.83
  25, 721161.32, 878992.68,    318.73
  26, 292996.18, 289155.86,    112.99
  27, 409159.89, 408262.39,     77.43
  28, 321195.53, 204736.99,    904.91
  29, 151770.53, 819347.17,    644.41
