particle_id,x,y,mass
   0, 711093.50, 873306.75,   1535.07
   1, 696028.17, 986407.02,   4139.68
   2, 574798.88, 756901.95,    378.32
   3, 351116.98, 408994.05,  10777.73
   4, 168327.73, 625314.00,   6665.34
   5, 511839.76, 489232.98,   1917.31
   6, 657015.65, 188777.84,   3357.02
   7, 897903.29, 464110.72,   1258.53
   8, 788696.17, 288655.60,   3049.66
   9, 993143.85, 932371.99,   3255.37
  10,  35122.38, 672018.68,   1561.59
  11, 771102.56, 552332.28,   1790.72
  12, 912020.30, 409454.58,   2766.56
  13, 464903.02, 703303.96,   3712.18
  14, 650140.44, 378063.29,   1833.45
  15, 241555.92, 323041.17,   4652.32
  16, 431014.42, 721733.17,   1921.71
  17, 481990.03, 369075.23,   3009.44
  18, 290972.03, 215924.55,   2092.13
  19, 522553.28, 849818.63,   2515.53
  20, 794350.89, 877111.42,   1223.69
  21, 572014.07, 377500.90,    944.83
  22, 513971.51,  80236.94,    112.99
  23, 233387.15, 320022.51,     77.43
  24,  86479.95, 597429.99,    644.41
