particle_id,x,y,mass
   0, 623065.83, 845633.68,   1497.08
   1, 940121.60, 673669.08,   2465.58
   2, 587549.03, 738769.89,    378.32
   3, 229841.56, 408158.28,   2585.15
   4,  51546.46, 779081.80,   1407.57
   5, 381811.05, 656664.31,    822.87
   6, 566841.56, 383037.09,   1284.36
   7, 960131.75,   8474.10,   1180.22
   8, 646099.52, 114614.03,   2580.74
   9, 457169.00, 936678.08,     17.82
  10, 286026.17, 235522.76,     96.17
  11, 833330.32, 828574.56,    516.86
  12, 751550.85, 670428.52,   2335.67
  13, 330723.49, 909730.35,   1330.21
  14, 559357.12, 587432.80,    893.55
  15,  41318.26,  47784.67,    661.95
  16, 811086.40, 625486.59,     93.47
  17,  47449.59, 352664.17,   1921.71
  18, 521606.30, 957619.15,   1256.22
  19, 808161.21, 314371.71,    279.95
  20, 273008.82, 531311.78,    469.21
  21, 835441.31, 608231.41,   1580.64
  22, 795524.55, 346918.47,    300.54
  23, 194191.65, 674893.95,    892.00
  24, 285811.80, 547595.00,    989.56
  25, 993673.09, 392957.41,     78.31
  26, 247081.80, 439605.95,    874.58
  27, 611298.05,  46924.91,     95.24
  28, 978606.16, 538552.37,    890.20
  29, 969060.80, 596369.43,   1027.33
  30, 812567.47, 967459.43,    904.96
  31, 250353.63, 301449.30,    903.81
  32, 479927.43, 642832.12,   1094.44
  33, 454477.62, 479472.43,    158.14
  34,  57928.29, 592075.68,     28.44
  35, 741787.30, 289575.62,   1305.75
  36, 299596.52, 103294.64,    536.23
  37, 360339.69,  48847.18,    681.33
  38, 416989.72, 770031.24,    248.57
  39,  58358.00, 702128.73,   2231.10
  40, 744973.85, 486712.74,    882.06
  41, 135151.55, 653237.09,    693.55
  42, 407629.33, 868439.48,    878.05
  43, 190389.64, 299875.11,   2143.25
  44, 557883.79, 597552.89,    939.89
  45, 627049.54, 927660.17,     37.99
  46, 482161.37, 916048.25,   1981.34
  47, 788743.58, 250675.39,    670.85
  48, 203901.37, 763743.89,    434.13
  49, 706318.18, 965115.25,    318.73
  50, 119207.54, 246305.40,   1465.42
  51, 397803.66, 786665.84,   1255.35
  52, 764692.47, 512667.96,     62.77
  53, 952329.47, 885182.12,     88.74
  54, 163270.27, 754400.63,    694.15
  55, 438942.23, 416182.12,    600.56
  56, 733500.41, 171391.75,    152.93
  57, 297065.47, 659166.46,    112.99
  58, 382453.77, 279068.01,     77.43
  59,  34944.12,  84948.20,   1138.65
  60, 744259.59, 178050.12,    220.75
  61, 180601.54,  96001.85,   1946.81
  62, 818882.85, 355812.91,    452.36
  63, 942265.43, 822210.19,   1185.12
  64, 243293.97, 564474.48,    945.15
  65, 978699.65, 530566.35,    598.00
  66, 412400.47, 405277.03,   1205.65
  67, 626857.44, 271788.83,    853.03
  68,  41569.14, 805636.10,     53.68
  69,  41300.26, 878039.12,    230.72
  70, 593061.60, 220604.98,   1219.63
  71, 406953.74, 364502.09,    777.26
  72, 511464.56, 246369.41,    101.56
  73, 876322.11, 648568.01,    430.89
  74, 499766.10, 245259.47,    803.35
  75, 127549.49, 979370.79,    644.41
