particle_id,x,y,mass
   0, 679875.69, 862010.22,   1535.07
   1, 739220.37, 955014.03,   4139.68
   2, 612430.20, 806288.23,    378.32
   3, 332709.46, 402473.23,  10777.73
   4, 144399.84, 635256.92,   6665.34
   5, 512048.60, 520124.20,   1917.31
   6, 656798.49, 209150.63,   3357.02
   7, 900779.40, 402283.35,   1258.53
   8, 785819.93, 258405.94,   3049.66
   9, 950492.84, 957064.99,   3255.37
  10,  91048.79, 661137.86,   1561.59
  11, 839201.36, 588043.12,   1790.72
  12, 925841.24, 449018.45,   2766.56
  13, 457247.38, 737159.79,   3712.18
  14, 655451.39, 428894.08,   1833.45
  15, 255400.91, 251953.29,   4652.32
  16, 295731.80, 701429.73,   1921.71
  17, 518364.40, 335994.12,   3009.44
  18, 249543.81, 276366.52,   2092.13
  19, 565842.48, 809584.25,   2515.53
  20, 784000.80, 853334.47,   1223.69
  21, 615131.47, 383659.44,    944.83
  22, 444641.95, 144153.29,    112.99
  23, 339339.44, 318103.76,     77.43
  24, 174343.96, 664489.80,    644.41
